date,trade_cash_flow,exposure,daily_pnl,buy_amount,sell_amount,buy_cost,sell_cost,trade_cost,net_daily_pnl,account_total_assets,stock_assets,cash_assets,profit,profit_rate,unfilled_orders,stale_valuation_positions,fold,selected_params
2023-11-27,42075.631870000005,0.2004271556280604,9423.0,7050.0,49303.0,19.1055,158.26263,177.36813,7086.631870000041,1019722.0998300002,204380.0,815342.0998300002,19722.099830000196,0.019722099830000284,3,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-11-28,0.0,0.20016439293181942,-335.0,0.0,0.0,0.0,0.0,0.0,-335.0,1019387.0998300002,204045.0,815342.0998300002,19387.099830000196,0.019387099830000087,5,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-11-29,0.0,0.19890308547754326,-1605.0,0.0,0.0,0.0,0.0,0.0,-1605.0,1017782.0998300002,202440.0,815342.0998300002,17782.099830000196,0.01778209983000023,5,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-11-30,2579.69252,0.19923444342074273,3846.0,0.0,2588.0,0.0,8.30748,8.30748,3642.6925200000405,1021424.7923500002,203503.0,817921.7923500002,21424.792350000236,0.021424792350000166,4,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-12-01,3218.63491,0.2003310263490925,5723.0,0.0,3229.0,0.0,10.365089999999999,10.365089999999999,5425.6349100000225,1026850.4272600003,205710.0,821140.4272600003,26850.42726000026,0.02685042726000031,4,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-12-04,0.0,0.202655852161357,2994.0,0.0,0.0,0.0,0.0,0.0,2994.0,1029844.4272600003,208704.0,821140.4272600003,29844.42726000026,0.02984442726000025,5,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-12-05,0.0,0.19750665106906737,-6608.0,0.0,0.0,0.0,0.0,0.0,-6608.0,1023236.4272600003,202096.0,821140.4272600003,23236.42726000026,0.023236427260000303,5,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-12-06,0.0,0.19971533308931907,2824.0,0.0,0.0,0.0,0.0,0.0,2824.0,1026060.4272600003,204920.0,821140.4272600003,26060.42726000026,0.02606042726000024,5,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-12-07,0.0,0.1983253767896695,-1779.0,0.0,0.0,0.0,0.0,0.0,-1779.0,1024281.4272600003,203141.0,821140.4272600003,24281.42726000026,0.024281427260000266,5,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2023-12-08,0.0,0.20790447006248486,12387.0,0.0,0.0,0.0,0.0,0.0,12387.0,1036668.4272600003,215528.0,821140.4272600003,36668.42726000026,0.03666842726000019,5,0,3,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
