date,trade_cash_flow,exposure,daily_pnl,buy_amount,sell_amount,buy_cost,sell_cost,trade_cost,net_daily_pnl,account_total_assets,stock_assets,cash_assets,profit,profit_rate,unfilled_orders,stale_valuation_positions,fold,selected_params,strategy_daily_return,fold_start_asset,fold_end_asset,strategy_asset,strategy_profit_rate_continuous,benchmark_daily_return,benchmark_asset,benchmark_profit_rate_continuous,excess_asset,excess_profit_rate
2022-07-14,0.0,0.2773911856098066,6197.0,0.0,0.0,0.0,0.0,0.0,6197.0,913767.31904,253471.0,660296.3190400001,-86232.68095999991,-0.0862326809599999,10,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.006828121050229008,1000000.0,929280.7140099996,913767.3190400004,-0.08623268095999959,0.00014115599820430091,884149.9962155238,-0.11585000378447619,29617.322824476636,0.0296173228244766
2022-07-15,0.0,0.2763957784777052,-1257.0,0.0,0.0,0.0,0.0,0.0,-1257.0,912510.31904,252214.0,660296.3190400001,-87489.68095999991,-0.0874896809599998,10,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0013756237214967992,1000000.0,929280.7140099996,912510.3190400004,-0.08748968095999954,-0.017014995129648547,869106.1883360379,-0.13089381166396208,43404.130703962524,0.04340413070396254
2022-07-18,1116.4048,0.2771949028156985,2602.0,0.0,1120.0,0.0,3.5952,3.5952,2553.4048000000184,915063.72384,253651.0,661412.7238400001,-84936.27615999989,-0.0849362761599998,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0027982201918399507,1000000.0,929280.7140099996,915063.7238400005,-0.08493627615999955,0.010370645846916604,878119.3808186346,-0.12188061918136539,36944.343021365814,0.036944343021365844
2022-07-19,0.0,0.2729409101530836,-5354.0,0.0,0.0,0.0,0.0,0.0,-5354.0,909709.72384,248297.0,661412.7238400001,-90290.27615999988,-0.0902902761599998,10,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.005850958638740855,1000000.0,929280.7140099996,909709.7238400003,-0.09029027615999963,-0.0054163104326292455,873363.2136552128,-0.12663678634478726,36346.51018478756,0.03634651018478763
2022-07-20,1151.29245,0.272508866915286,1077.0,0.0,1155.0,0.0,3.70755,3.70755,1042.29244999995,910752.01629,248188.0,662564.01629,-89247.98370999994,-0.0892479837099999,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0011457417928879554,1000000.0,929280.7140099996,910752.0162900005,-0.08924798370999942,0.003386940370174285,876321.2427813667,-0.1236787572186333,34430.773508633836,0.03443077350863388
2022-07-21,0.0,0.2694068107989029,-3867.0,0.0,0.0,0.0,0.0,0.0,-3867.0,906885.01629,244321.0,662564.01629,-93114.98370999994,-0.0931149837099999,10,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.004245941739171144,1000000.0,929280.7140099996,906885.0162900005,-0.09311498370999949,-0.011144311125636075,866555.2462058071,-0.13344475379419296,40329.77008419344,0.04032977008419347
2022-07-22,-5856.82911,0.2753217522142058,-587.0,5841.0,0.0,15.829109999999998,0.0,15.829109999999998,-679.8291100000497,906205.18718,249498.0,656707.18718,-93794.81282,-0.09379481282,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0007496309871577456,1000000.0,929280.7140099996,906205.1871800005,-0.09379481281999957,0.000512268475894917,866999.1551410597,-0.13300084485894037,39206.032038940815,0.0392060320389408
2022-07-25,0.0,0.2748079907874331,-642.0,0.0,0.0,0.0,0.0,0.0,-642.0,905563.18718,248856.0,656707.18718,-94436.81282,-0.0944368128199999,10,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0007084488249264886,1000000.0,929280.7140099996,905563.1871800005,-0.0944368128199995,-0.006037897896055466,861764.3027663515,-0.13823569723364848,43798.88441364898,0.043798884413648986
2022-07-26,4892.794160000027,0.2706708538979514,6842.0,220144.0,226360.0,596.5902399999999,726.6156,1323.20584,1571.7941599999322,907134.98134,245535.0,661599.9813399999,-92865.01866000006,-0.09286501866,2,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.001735708984477169,1000000.0,929280.7140099996,907134.9813400006,-0.09286501865999941,0.00791427703292924,868584.5441955335,-0.13141545580446645,38550.43714446714,0.03855043714446704
2022-07-27,745.0801900000001,0.2730813452593867,4082.0,256.0,1005.0,0.6937599999999999,3.2260500000000003,3.91981,4033.080189999891,911168.0615299998,248823.0,662345.0615299998,-88831.93847000017,-0.0888319384700001,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.004445953769793176,1000000.0,929280.7140099996,911168.0615300004,-0.0888319384699996,-0.004931723653903153,864300.9252535098,-0.13569907474649023,46867.13627649064,0.04686713627649064
2022-07-28,19.51263999999992,0.2767331565559143,4824.0,2092.0,2124.0,5.669319999999999,6.81804,12.48736,4627.512639999972,915795.5741699998,253431.0,662364.5741699998,-84204.4258300002,-0.0842044258300002,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.005078659838262611,1000000.0,929280.7140099996,915795.5741700005,-0.08420442582999954,0.00014911101433368046,864429.8020411638,-0.13557019795883618,51365.77212883672,0.05136577212883664
2022-07-29,7544.703509999999,0.2672246641869851,-1556.0,0.0,7569.0,0.0,24.29649,24.29649,-1587.2964899999788,914208.2776799998,244299.0,669909.2776799998,-85791.72232000018,-0.0857917223200002,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0017332432420178456,1000000.0,929280.7140099996,914208.2776800004,-0.08579172231999954,-0.013150577304900657,853062.0511047615,-0.14693794889523848,61146.22657523886,0.06114622657523894
2022-08-01,-3333.65255,0.2719274543708813,1447.0,3938.0,617.0,10.67198,1.98057,12.65255,1326.3474500000011,915534.6251299998,248959.0,666575.6251299998,-84465.37487000017,-0.0844653748700001,6,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0014508154021160014,1000000.0,929280.7140099996,915534.6251300005,-0.0844653748699995,0.004455528644397022,856862.8935089068,-0.14313710649109312,58671.7316210937,0.058671731621093626
2022-08-02,-4815.01342,0.2746776592938248,-3003.0,4802.0,0.0,13.013419999999998,0.0,13.013419999999998,-3167.013419999974,912367.61171,250607.0,661760.6117099999,-87632.38829000015,-0.0876323882900002,7,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0034591956798467605,1000000.0,929280.7140099996,912367.6117100007,-0.08763238828999931,-0.019495401892720365,840158.0070329915,-0.15984199296700852,72209.60467700916,0.07220960467700921
2022-08-03,-2308.23842,0.274146851652932,-3739.0,2302.0,0.0,6.23842,0.0,6.23842,-3847.238419999951,908520.37329,249068.0,659452.3732899999,-91479.6267100001,-0.0914796267100001,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.004216763474088392,1000000.0,929280.7140099996,908520.3732900007,-0.09147962670999932,-0.009749161192300071,831967.1711954253,-0.1680328288045747,76553.20209457539,0.07655320209457539
2022-08-04,145.94873999999982,0.2748314456424671,1098.0,603.0,752.9999999999999,1.63413,2.41713,4.051259999999999,1058.9487400000216,909579.32203,249981.0,659598.3220299999,-90420.67797000008,-0.09042067797,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0011655751165660089,1000000.0,929280.7140099996,909579.3220300009,-0.0904206779699992,0.008497705914462417,839036.9835467312,-0.16096301645326883,70542.33848326968,0.07054233848326963
2022-08-05,1686.04403,0.2750762972922639,2748.0,257.0,1950.0,0.6964699999999999,6.259499999999999,6.955969999999999,2633.04402999999,912212.36606,250928.0,661284.3660599999,-87787.63394000009,-0.0877876339400001,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0028947931931033732,1000000.0,929280.7140099996,912212.3660600007,-0.08778763393999922,0.013499807389419471,850363.8212172115,-0.14963617878278845,61848.54484278918,0.06184854484278923
2022-08-08,502.38216,0.2763749689306252,2345.0,0.0,504.0,0.0,1.61784,1.61784,2331.3821600000374,914543.74822,252757.0,661786.74822,-85456.25178000005,-0.08545625178,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.002555744963280482,1000000.0,929280.7140099996,914543.7482200009,-0.08545625177999916,-0.0021265795987885916,848555.4548634631,-0.15144454513653693,65988.29335653782,0.06598829335653777
2022-08-09,0.0,0.279862488303549,4429.0,0.0,0.0,0.0,0.0,0.0,4429.0,918972.74822,257186.0,661786.74822,-81027.25178000005,-0.08102725178,10,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0048428519779619705,1000000.0,929280.7140099996,918972.7482200009,-0.08102725177999914,0.0019816444756237672,850236.9900928537,-0.1497630099071463,68735.75812714722,0.06873575812714716
2022-08-10,-517.39836,0.2807914619358513,477.0,516.0,0.0,1.3983599999999998,0.0,1.3983599999999998,467.6016400000081,919440.34986,258171.0,661269.34986,-80559.65014000004,-0.08055965014,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0005088308014635778,1000000.0,929280.7140099996,919440.3498600008,-0.08055965013999922,-0.0111998922115637,840714.4274495294,-0.1592855725504706,78725.92241047136,0.07872592241047138
2022-08-11,508.3629,0.283854460621346,4654.0,0.0,510.0,0.0,1.6370999999999998,1.6370999999999998,4642.362899999949,924082.71276,262305.0,661777.7127599999,-75917.28724000009,-0.0759172872400001,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.005049118086569715,1000000.0,929280.7140099996,924082.7127600008,-0.07591728723999913,0.02039058431920271,857857.0858708093,-0.14214291412919078,66225.62688919157,0.06622562688919165
2022-08-12,1892.90421,0.2804963431723452,-1600.0,0.0,1899.0,0.0,6.095789999999999,6.095789999999999,-1682.0957900000503,922400.61697,258730.0,663670.6169699999,-77599.38303000014,-0.0775993830300001,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0018202870444097297,1000000.0,929280.7140099996,922400.6169700009,-0.07759938302999914,-0.0005699242167716001,857368.1723430423,-0.1426318276569577,65032.444626958575,0.06503244462695856
2022-08-15,1345.6665,0.2834349462532051,5720.0,0.0,1350.0,0.0,4.3335,4.3335,5660.66650000005,928061.28347,263045.0,665016.2834699999,-71938.71653000009,-0.07193871653,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.00613688498886189,1000000.0,929280.7140099996,928061.2834700011,-0.07193871652999895,-0.0013051310499503366,856249.1945200783,-0.1437508054799217,71812.08894992282,0.07181208894992275
2022-08-16,-5900.11039,0.2929183591102965,4436.0,10458.0,4601.0,28.34118,14.76921,43.11039,4102.889610000071,932164.17308,273048.0,659116.17308,-67835.82692000002,-0.06783582692,6,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.00442092530210858,1000000.0,929280.7140099996,932164.173080001,-0.06783582691999901,-0.0018730528850748884,854645.3944959394,-0.14535460550406065,77518.77858406166,0.07751877858406164
2022-08-17,3187.73442,0.2950973503743262,7708.0,0.0,3198.0,0.0,10.26558,10.26558,7403.734419999993,939567.9075,277264.0,662303.9075,-60432.09250000003,-0.0604320925,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.007942521965349725,1000000.0,929280.7140099996,939567.907500001,-0.060432092499999035,0.009363690328016316,862648.0293102646,-0.13735197068973537,76919.8781897364,0.07691987818973633
2022-08-18,2482.158180000001,0.2981455369519166,7960.0,1995.0,4497.0,5.40645,14.43537,19.84182,7617.158179999911,947185.06568,282399.0,664786.0656799999,-52814.93432000012,-0.05281493432,7,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.008107086373637218,1000000.0,929280.7140099996,947185.065680001,-0.05281493431999895,-0.008740893914099157,855107.7144008569,-0.14489228559914313,92077.35127914418,0.09207735127914418
2022-08-19,3015.28975,0.2906946005340686,-5469.0,0.0,3025.0,0.0,9.710249999999998,9.710249999999998,-5698.710250000004,941486.35543,273685.0,667801.3554299999,-58513.64457000012,-0.05851364457,10,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.006016469702157745,1000000.0,929280.7140099996,941486.355430001,-0.05851364456999897,-0.0069448099327769075,849169.1538522916,-0.15083084614770836,92317.2015777094,0.0923172015777094
2022-08-22,1738.6193400000002,0.2938191055221799,6853.0,300.0,2046.0,0.813,6.567659999999999,7.380659999999999,6627.619340000092,948113.97477,278574.0,669539.97477,-51886.02523000003,-0.05188602523,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.007039527765617892,1000000.0,929280.7140099996,948113.9747700009,-0.05188602522999908,0.007306549877501345,855373.650629349,-0.144626349370651,92740.32414065185,0.09274032414065192
2022-08-23,24725.424000000003,0.267383906091392,1051.0,98829.0,124221.0,267.82658999999995,398.74941,666.576,-461.57600000011735,947652.39877,253387.0,694265.3987699999,-52347.60123000015,-0.0523476012300001,4,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0004868359841568859,1000000.0,929280.7140099996,947652.3987700009,-0.05234760122999915,-0.004859616396422184,851216.8628116831,-0.14878313718831693,96435.5359583178,0.09643553595831778
2022-08-24,0.0,0.2586043771305197,-11222.0,0.0,0.0,0.0,0.0,0.0,-11222.0,936430.39877,242165.0,694265.3987699999,-63569.60123000015,-0.0635696012300001,10,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.011841894786068785,1000000.0,929280.7140099996,936430.3987700008,-0.06356960122999922,-0.018903746142828304,835125.6753245963,-0.16487432467540364,101304.72344540444,0.10130472344540442
2022-08-25,276.30404,0.2583095569956753,200.0,1146.0,1430.0,3.10566,4.5903,7.695959999999999,0.304039999959059,936430.7028099998,241889.0,694541.7028099998,-63569.29719000019,-0.0635692971900001,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",3.246797628531084e-07,1000000.0,929280.7140099996,936430.7028100006,-0.06356929718999937,0.008284301958152218,842044.1085919911,-0.15795589140800892,94386.5942180095,0.09438659421800955
2022-08-26,-3411.2194200000004,0.2536335343745426,-10189.0,3402.0,0.0,9.21942,0.0,9.21942,-10437.219420000096,925993.4833899996,234863.0,691130.4833899997,-74006.51661000028,-0.0740065166100002,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.011145746704674053,1000000.0,929280.7140099996,925993.4833900004,-0.07400651660999957,-0.0021111499815364976,840266.4271876842,-0.15973357281231582,85727.05620231619,0.08572705620231624
2022-08-29,-8408.72606,0.2695731579352258,7991.0,8386.0,0.0,22.72606,0.0,22.72606,8695.273939999985,934688.7573299996,251967.0,682721.7573299997,-65311.2426700003,-0.0653112426700003,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.00939021072607038,1000000.0,929280.7140099996,934688.7573300004,-0.06531124266999955,-0.00438947791262434,836578.096264824,-0.16342190373517596,98110.66106517636,0.09811066106517641
2022-08-30,-2697.2899,0.270424569507236,-2579.0,2690.0,0.0,7.289899999999999,0.0,7.289899999999999,-2606.2898999999743,932082.4674299996,252058.0,680024.4674299997,-67917.53257000027,-0.0679175325700003,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0027884040324236414,1000000.0,929280.7140099996,932082.4674300004,-0.06791753256999955,-0.0033573622332205844,833769.400559285,-0.16623059944071505,98313.06687071547,0.0983130668707155
2022-08-31,-13299.94544,0.270271062453438,-17196.0,13264.0,0.0,35.94544,0.0,35.94544,-18421.94544000004,913660.5219899996,246936.0,666724.5219899997,-86339.47801000031,-0.0863394780100003,6,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.019764287049400586,1000000.0,929280.7140099996,913660.5219900004,-0.08633947800999964,0.0007483211843593018,834393.327864594,-0.16560667213540603,79267.19412540644,0.07926719412540639
2022-09-01,-1323.5772,0.2698596615056757,-2256.0,1320.0,0.0,3.5771999999999995,0.0,3.5771999999999995,-2327.577200000058,911332.9447899996,245932.0,665400.9447899996,-88667.05521000037,-0.0886670552100004,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.002547529573599605,1000000.0,929280.7140099996,911332.9447900003,-0.08866705520999962,-0.008605387806337239,827213.0496952989,-0.17278695030470115,84119.89509470144,0.08411989509470152
2022-09-02,0.0,0.2740235392433007,5227.0,0.0,0.0,0.0,0.0,0.0,5227.0,916559.9447899996,251159.0,665400.9447899996,-83440.05521000037,-0.0834400552100004,10,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.005735554749646932,1000000.0,929280.7140099996,916559.9447900003,-0.08344005520999964,-0.004978064860747589,823095.1294802589,-0.17690487051974113,93464.81530974142,0.09346481530974149
2022-09-05,1313.76922,0.2774954451489921,6279.0,0.0,1318.0,0.0,4.230779999999999,4.230779999999999,6222.7692200000165,922782.7140099996,256068.0,666714.7140099996,-77217.28599000035,-0.0772172859900003,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.006789265945312151,1000000.0,929280.7140099996,922782.7140100003,-0.07721728598999966,-0.002033000216223768,821421.7769040528,-0.17857822309594718,101360.93710594752,0.10136093710594751
2022-09-06,0.0,0.2825475618308964,6498.0,0.0,0.0,0.0,0.0,0.0,6498.0,929280.7140099996,262566.0,666714.7140099996,-70719.28599000035,-0.0707192859900003,10,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0070417443904671195,1000000.0,929280.7140099996,929280.7140100002,-0.07071928598999977,0.009177099339298778,828960.0461501646,-0.1710399538498354,100320.66785983567,0.10032066785983562
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0,1000000.0,1117779.706050001,929280.7140100002,-0.07071928598999977,0.0006662915691906246,829512.3752401103,-0.17048762475988966,99768.3387698899,0.09976833876988989
2022-09-08,-265089.45083,0.2685852834315007,0.0,264373.0,0.0,716.4508299999999,0.0,716.4508299999999,4779.549170000013,1004779.54917,269869.0,734910.54917,4779.549170000013,0.00477954917,0,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.004779549170000008,1000000.0,1117779.706050001,933722.2568753437,-0.06627774312465629,-0.004266358896961364,825973.3777378652,-0.17402662226213483,107748.87913747854,0.10774887913747855
2022-09-09,-3388.6815800000004,0.2720544325953862,358.0,6330.0,2968.0,17.1543,9.52728,26.68158,133.31842000002507,1004912.86759,273391.0,731521.86759,4912.867590000038,0.00491286759,1,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0001326842491073954,1000000.0,1117779.706050001,933846.1471118721,-0.06615385288812792,0.013896594083731229,837451.5944922568,-0.1625484055077432,96394.55261961534,0.09639455261961527
2022-09-13,0.0,0.2703168373624989,-2393.0,0.0,0.0,0.0,0.0,0.0,-2393.0,1002519.86759,270998.0,731521.86759,2519.867590000038,0.00251986759,5,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.002381300983575807,1000000.0,1117779.706050001,931622.3783632461,-0.06837762163675387,0.004230798355558063,840994.683321094,-0.15900531667890594,90627.69504215207,0.09062769504215207
2022-09-14,1167.24109,0.2685967776737517,-697.0,0.0,1171.0,0.0,3.75891,3.75891,-761.758909999975,1001758.10868,269069.0,732689.1086800001,1758.108680000063,0.00175810868,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0007598442032189512,1000000.0,1117779.706050001,930914.4904994577,-0.06908550950054226,-0.01112838138604888,831635.7737414575,-0.16836422625854253,99278.7167580002,0.09927871675800026
2022-09-15,-5196.04322,0.2670206319509825,-8941.0,5182.0,0.0,14.043219999999998,0.0,14.043219999999998,-9243.043219999992,992515.06546,265022.0,727493.0654600001,-7484.934539999929,-0.0074849345399998,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.009226821465093349,1000000.0,1117779.706050001,922325.1086963508,-0.07767489130364913,-0.009406301040990273,823813.1572971884,-0.1761868427028116,98511.95139916241,0.09851195139916247
2022-09-16,-5103.793900000001,0.2644145247699648,-10219.0,5090.0,0.0,13.7939,0.0,13.7939,-10454.793899999931,982060.27156,259671.0,722389.2715600001,-17939.72843999986,-0.0179397284399999,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.010533637487058711,1000000.0,1117779.706050001,912609.6703561315,-0.0873903296438685,-0.02345100220504981,804493.913128863,-0.19550608687113702,108115.75722726854,0.10811575722726852
2022-09-19,-1040.81298,0.2667109996093077,1662.0,1038.0,0.0,2.81298,0.0,2.81298,1656.187019999954,983716.45858,262368.0,721348.4585800001,-16283.541419999909,-0.0162835414199998,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.001686441319298071,1000000.0,1117779.706050001,914148.733012611,-0.08585126698738899,-0.0011900281741712426,803536.5427062904,-0.19646345729370962,110612.19030632067,0.11061219030632063
2022-09-20,-349.94579,0.2683527364707317,1737.0,349.0,0.0,0.94579,0.0,0.94579,1729.054209999973,985445.51279,264447.0,720998.5127900001,-14554.487209999934,-0.0145544872099999,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0017576753900161446,1000000.0,1117779.706050001,915755.5097434417,-0.08424449025655834,0.0012321792260692188,804526.6437416006,-0.19547335625839946,111228.86600184115,0.11122886600184112
2022-09-21,342.89576,0.2709049636097669,3925.0,0.0,344.0,0.0,1.10424,1.10424,3919.895759999985,989365.40855,268024.0,721341.40855,-10634.591449999947,-0.0106345914499998,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.003977790460379715,1000000.0,1117779.706050001,919398.1932741393,-0.0806018067258607,-0.007401775815949807,798571.7178866667,-0.2014282821133333,120826.47538747266,0.1208264753874726
2022-09-22,0.0,0.27318597881031,3105.0,0.0,0.0,0.0,0.0,0.0,3105.0,992470.40855,271129.0,721341.40855,-7529.591449999949,-0.0075295914499999,5,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.003138375339552857,1000000.0,1117779.706050001,922283.6098911404,-0.07771639010885967,-0.008809523199606484,791536.6818113945,-0.20846331818860553,130746.92807974585,0.13074692807974586
2022-09-23,-521.62447,0.2676663074807209,-8083.0,1735.0,1222.0,4.701849999999999,3.92262,8.624469999999999,-8192.624469999922,984277.78408,263458.0,720819.7840800001,-15722.215919999871,-0.0157222159199998,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.008254779587806071,1000000.0,1117779.706050001,914670.3619740428,-0.08532963802595717,-0.0034424475491944273,788811.8583009953,-0.21118814169900468,125858.50367304753,0.12585850367304752
2022-09-26,-2243.25309,0.2708859711026041,1648.0,3953.0,1726.0000000000002,10.71263,5.54046,16.25309,1269.746909999987,985547.53099,266971.0,718576.5309900001,-14452.469009999884,-0.0144524690099998,2,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0012900290248720747,1000000.0,1117779.706050001,915850.3132891796,-0.08414968671082046,-0.005015534151793899,784855.5454863466,-0.21514445451365338,130994.767802833,0.13099476780283292
2022-09-27,2248.18408,0.2718829855680834,4624.0,1444.0,3708.0,3.91324,11.902679999999998,15.815919999999998,4437.184079999919,989984.71507,269160.0,720824.71507,-10015.284929999963,-0.0100152849299999,2,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.004502252748320279,1000000.0,1117779.706050001,919973.7028792357,-0.08002629712076426,0.014496908785721185,796233.5247392296,-0.2037664752607704,123740.17814000614,0.12374017814000615
