strategy_id,walk_forward_preset,fold,symbol,name,industry,valid_start,valid_end,train_end,missing_days,avg_rank,min_rank,avg_weight,total_missing_weight,in_pit_snapshot,in_pit_filtered,in_pit_scored,in_pit_selected_before_limit,in_pit_universe,pit_universe_rank,pit_universe_score,pit_liquidity_rank,pit_size_rank,pit_walk_forward_limit,snapshot_window_start,snapshot_bfq_rows,snapshot_qfq_rows,snapshot_basic_rows,valid_bfq_rows,valid_qfq_rows,valid_adj_factor_rows,valid_basic_rows,missing_dates_present_in_valid_bfq,missing_dates_present_in_valid_qfq,missing_dates_present_in_valid_adj,db_stock_metadata,db_daily_rows,db_daily_min_date,db_daily_max_date,db_daily_basic_rows,db_adj_factor_rows,classification
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.600016,民生银行,银行,2023-04-03,2024-03-29,2023-03-31,241,44.50622406639004,34.0,0.005177385892116175,1.2477499999999981,True,True,True,False,False,0.0,0.7316402997502083,0.574104912572856,0.9679433805162365,120,2022-12-31,59,59,59,241,241,241,241,241,241,241,True,4900,2016-05-03,2026-06-24,2534,2534,ranked_out_or_balanced_out_of_pit_universe
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.600104,上汽集团,汽车整车,2023-04-03,2024-03-29,2023-03-31,41,70.97560975609755,70.0,0.003976097560975609,0.16302,True,True,True,True,False,370.0,0.8051623646960866,0.6902581182348043,0.97751873438801,120,2022-12-31,59,59,59,241,241,241,241,41,41,41,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.600406,国电南瑞,电气设备,2023-04-03,2024-03-29,2023-03-31,241,49.634854771784234,43.0,0.004959717842323619,1.195291999999992,True,True,True,True,False,140.0,0.919067443796836,0.8776019983347211,0.9812656119900083,120,2022-12-31,59,59,59,241,241,241,241,241,241,241,True,4682,2016-05-03,2026-06-24,2425,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.600436,片仔癀,中成药,2023-04-03,2024-03-29,2023-03-31,205,60.78536585365854,51.0,0.004435799999999998,0.9093389999999997,True,True,True,True,False,129.0,0.9242298084929226,0.88759367194005,0.9791840133222315,120,2022-12-31,59,59,59,241,241,241,241,205,205,205,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.600837,,,2023-04-03,2024-03-29,2023-03-31,241,48.34854771784232,39.0,0.005018311203319492,1.2094129999999974,True,True,True,True,False,366.0,0.8064945878434637,0.7194004995836802,0.9371357202331391,120,2022-12-31,59,59,59,241,241,241,241,241,241,241,False,4220,2016-05-03,2025-02-05,2189,2224,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.600919,江苏银行,银行,2023-04-03,2024-03-29,2023-03-31,241,45.601659751037346,20.0,0.005526004149377576,1.3317669999999957,True,True,True,True,False,182.0,0.8986677768526228,0.8588676103247294,0.958368026644463,120,2022-12-31,59,59,59,241,241,241,241,241,241,241,True,4762,2016-08-02,2026-06-24,2386,2392,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.601169,北京银行,银行,2023-04-03,2024-03-29,2023-03-31,78,68.32051282051282,59.0,0.004151089743589744,0.323785,True,True,True,False,False,0.0,0.729225645295587,0.5803497085761865,0.9525395503746877,120,2022-12-31,59,59,59,241,241,241,241,78,78,78,True,4884,2016-05-03,2026-06-24,2526,2534,ranked_out_or_balanced_out_of_pit_universe
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.601211,国泰海通,证券,2023-04-03,2024-03-29,2023-03-31,58,71.60344827586206,68.0,0.0039620517241379305,0.22979899999999998,True,True,True,True,False,287.0,0.8401332223147377,0.7585345545378851,0.9625312239800167,120,2022-12-31,59,59,59,241,241,241,241,58,58,58,True,4862,2016-05-03,2026-06-24,2515,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.601328,交通银行,银行,2023-04-03,2024-03-29,2023-03-31,241,20.219917012448132,14.0,0.008664792531120326,2.0882149999999986,True,True,True,True,False,234.0,0.8736053288925895,0.8001665278934221,0.9837635303913406,120,2022-12-31,59,59,59,241,241,241,241,241,241,241,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.601688,华泰证券,证券,2023-04-03,2024-03-29,2023-03-31,161,63.006211180124225,55.0,0.004380354037267067,0.7052369999999979,True,True,True,True,False,131.0,0.9223980016652789,0.9017485428809325,0.9533721898417985,120,2022-12-31,59,59,59,241,241,241,241,161,161,161,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
