strategy_id,walk_forward_preset,fold,date,benchmark_weight_date,symbol,benchmark_rank,benchmark_weight,failure_reason
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-15,2022-03-01,SH.600837,45,0.005235,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-15,2022-03-01,SH.601816,53,0.004824,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-15,2022-03-01,SH.600406,59,0.004713,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-15,2022-03-01,SH.600016,62,0.004674,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-16,2022-03-01,SH.601328,31,0.00643,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-16,2022-03-01,SH.600837,45,0.005235,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-16,2022-03-01,SH.601816,53,0.004824,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-16,2022-03-01,SH.600406,59,0.004713,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-16,2022-03-01,SH.600016,62,0.004674,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-17,2022-03-01,SH.601328,31,0.00643,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-17,2022-03-01,SH.600837,45,0.005235,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-17,2022-03-01,SH.601816,53,0.004824,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-17,2022-03-01,SH.600406,59,0.004713,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-17,2022-03-01,SH.600016,62,0.004674,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-18,2022-03-01,SH.601328,31,0.00643,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-18,2022-03-01,SH.600837,45,0.005235,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-18,2022-03-01,SH.601816,53,0.004824,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-18,2022-03-01,SH.600406,59,0.004713,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-18,2022-03-01,SH.600016,62,0.004674,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-21,2022-03-01,SH.601328,31,0.00643,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-21,2022-03-01,SH.600837,45,0.005235,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-21,2022-03-01,SH.601816,53,0.004824,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-21,2022-03-01,SH.600406,59,0.004713,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-21,2022-03-01,SH.600016,62,0.004674,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-22,2022-03-01,SH.601328,31,0.00643,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-22,2022-03-01,SH.600837,45,0.005235,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-22,2022-03-01,SH.601816,53,0.004824,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-22,2022-03-01,SH.600406,59,0.004713,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-22,2022-03-01,SH.600016,62,0.004674,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-23,2022-03-01,SH.601328,31,0.00643,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-23,2022-03-01,SH.600837,45,0.005235,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-23,2022-03-01,SH.601816,53,0.004824,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-23,2022-03-01,SH.600406,59,0.004713,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-23,2022-03-01,SH.600016,62,0.004674,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-24,2022-03-01,SH.601328,31,0.00643,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-24,2022-03-01,SH.600837,45,0.005235,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-24,2022-03-01,SH.601816,53,0.004824,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-24,2022-03-01,SH.600406,59,0.004713,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-24,2022-03-01,SH.600016,62,0.004674,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-25,2022-03-01,SH.601328,31,0.00643,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-25,2022-03-01,SH.600837,45,0.005235,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-25,2022-03-01,SH.601816,53,0.004824,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-25,2022-03-01,SH.600406,59,0.004713,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-25,2022-03-01,SH.600016,62,0.004674,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-28,2022-03-01,SH.601328,31,0.00643,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-28,2022-03-01,SH.600837,45,0.005235,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-28,2022-03-01,SH.601816,53,0.004824,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-28,2022-03-01,SH.600406,59,0.004713,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-28,2022-03-01,SH.600016,62,0.004674,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-29,2022-03-01,SH.601328,31,0.00643,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-29,2022-03-01,SH.600837,45,0.005235,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-29,2022-03-01,SH.601816,53,0.004824,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-29,2022-03-01,SH.600406,59,0.004713,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-29,2022-03-01,SH.600016,62,0.004674,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-30,2022-03-01,SH.601328,31,0.00643,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-30,2022-03-01,SH.600837,45,0.005235,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-30,2022-03-01,SH.601816,53,0.004824,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-30,2022-03-01,SH.600406,59,0.004713,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-30,2022-03-01,SH.600016,62,0.004674,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-31,2022-03-01,SH.601328,31,0.00643,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-31,2022-03-01,SH.600837,45,0.005235,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-31,2022-03-01,SH.601816,53,0.004824,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-31,2022-03-01,SH.600406,59,0.004713,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,1,2022-03-31,2022-03-01,SH.600016,62,0.004674,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-01,2022-03-31,SH.601328,26,0.00738,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-01,2022-03-31,SH.603288,37,0.005809999999999999,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-01,2022-03-31,SH.600837,44,0.00523,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-01,2022-03-31,SH.600016,51,0.00499,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-01,2022-03-31,SH.600000,53,0.00494,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-01,2022-03-31,SH.601816,54,0.00494,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-01,2022-03-31,SH.688981,57,0.004699999999999999,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-06,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-06,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-06,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-06,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-06,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-06,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-06,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-07,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-07,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-07,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-07,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-07,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-07,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-07,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-08,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-08,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-08,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-08,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-08,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-08,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-08,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-11,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-11,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-11,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-11,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-11,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-11,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-11,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-12,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-12,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-12,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-12,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-12,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-12,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-12,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-13,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-13,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-13,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-13,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-13,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-13,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-13,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-14,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-14,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-14,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-14,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-14,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-14,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-14,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-15,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-15,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-15,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-15,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-15,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-15,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-15,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-18,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-18,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-18,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-18,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-18,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-18,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-18,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-19,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-19,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-19,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-19,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-19,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-19,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-19,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-20,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-20,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-20,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-20,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-20,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-20,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-20,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-21,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-21,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-21,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-21,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-21,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-21,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-21,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-22,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-22,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-22,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-22,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-22,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-22,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-22,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-25,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-25,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-25,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-25,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-25,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-25,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-25,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-26,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-26,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-26,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-26,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-26,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-26,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-26,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-27,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-27,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-27,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-27,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-27,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-27,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-27,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-28,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-28,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-28,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-28,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-28,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-28,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-28,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-29,2022-04-01,SH.601328,26,0.007304000000000001,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-29,2022-04-01,SH.603288,36,0.005801,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-29,2022-04-01,SH.600837,45,0.005173,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-29,2022-04-01,SH.601816,48,0.005008,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-29,2022-04-01,SH.600016,50,0.004975,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-29,2022-04-01,SH.600000,55,0.00492,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-04-29,2022-04-01,SH.688981,58,0.004601,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-05-05,2022-04-29,SH.601328,25,0.00771,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-05-05,2022-04-29,SH.603288,34,0.00626,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-05-05,2022-04-29,SH.600000,46,0.00521,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-05-05,2022-04-29,SH.600016,48,0.00507,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-05-05,2022-04-29,SH.601816,50,0.00498,missing_from_pit_panel
strong_market_effective_participation_v1,baseline_2y_1y_5fold,2,2022-05-05,2022-04-29,SH.600837,54,0.00483,missing_from_pit_panel
