symbol,fold,train_start,train_end,valid_start,valid_end,annualized_return,sharpe,max_drawdown,win_rate,turnover_annual,trades,passed_min_samples,selected_params,candidate,strategy_id,strategy_display_name,strategy_category,panel_scope,supports_brief,supports_paper_trade,target_days,live_days,avg_target_holdings,avg_live_holdings,trade_days,first_target_date,first_target_symbols,universe_mode,universe_as_of_date,universe_symbol_count,universe_snapshot_count,universe_source,candidate_summary,selected_candidate,is_selected_candidate,candidate_eligible_for_selection,candidate_governance_reason,quality_explain_rows,quality_selected_rows,financial_pit_announce_coverage,selected_financial_pit_announce_coverage,financial_field_coverage_mean,selected_financial_field_coverage_mean,financial_missing_blocked_ratio,quality_score_mean,selected_quality_score_mean,selected_quality_score_lift,roe_coverage,cash_flow_coverage,profit_growth_coverage,revenue_growth_coverage,low_debt_coverage,selected_quality_roe_component_mean,selected_quality_cash_flow_component_mean,selected_quality_profit_growth_component_mean,selected_quality_revenue_growth_component_mean,selected_quality_low_debt_component_mean,selected_candidate_eligible,selected_candidate_governance_reason,walk_forward_preset,walk_forward_train_years,walk_forward_validate_years,walk_forward_start_date,walk_forward_end_date,walk_forward_expected_folds,walk_forward_actual_folds,walk_forward_fold_generation_warning,status,failure_reason
PORTFOLIO,4,2022-04-01,2024-03-29,2024-04-01,2025-03-31,-0.43895029595752744,-3.846784396907548,-0.4246162022302653,0.4028776978417266,73.70508018539897,180,True,"resid_mom20@q0.6,reversal_mom3<=q0.7,ma20,vol@q0.75,amt>=1.2,upper_shadow<=1.0,gap<=0.03,target_vol=0.18,top_n=3,xmarket_overlay=False",residual_momentum_reversal_v2,residual_momentum_reversal_v2,Residual Momentum Reversal V2,factor,portfolio,True,True,140,139,1.9071428571428573,1.9064748201438848,180,2024-04-03,['SH.601600'],point_in_time,2024-03-29,120,5347,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,5,2023-04-03,2025-03-31,2025-04-01,2026-03-31,-0.4031858474363753,-3.0844159829157394,-0.4042955185794874,0.27692307692307694,86.8764568299809,177,True,"resid_mom5@q0.6,reversal_mom3<=q0.7,ma20,vol@q0.6,amt>=1.2,upper_shadow<=1.5,gap<=0.03,target_vol=0.18,top_n=3,xmarket_overlay=False",residual_momentum_reversal_v2,residual_momentum_reversal_v2,Residual Momentum Reversal V2,factor,portfolio,True,True,130,130,2.0076923076923077,1.9923076923076923,178,2025-04-01,['SH.601988'],point_in_time,2025-03-31,120,5390,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,1,2019-04-01,2021-03-31,2021-04-01,2022-03-31,-0.23361371708266054,-2.6020057917460933,-0.26361543715916225,0.43568464730290457,14.209057806983546,242,True,"quality_growth@q0.7,ma60,vol@q0.75,target_vol=0.18,top_n=10,xmarket_overlay=True",quality_growth_price_v1,quality_growth_price_v1,Quality Growth Price,factor,portfolio,True,True,242,241,8.190082644628099,8.215767634854771,242,2021-04-01,"['SZ.002714', 'SZ.300142', 'SZ.000661']",point_in_time,2021-03-31,120,4224,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,2,2020-04-01,2022-03-31,2022-04-01,2023-03-31,-0.2137860783240959,-2.547750359194198,-0.20700323080297356,0.42436974789915966,20.756330063737323,241,True,"quality_growth@q0.7,ma20,vol@q0.6,target_vol=0.18,top_n=10,xmarket_overlay=True",quality_growth_price_v1,quality_growth_price_v1,Quality Growth Price,factor,portfolio,True,True,239,238,7.167364016736402,7.15546218487395,241,2022-04-01,"['SZ.000725', 'SZ.002460', 'SH.600309', 'SZ.300124', 'SH.600519']",point_in_time,2022-03-31,120,4720,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,3,2021-04-01,2023-03-31,2023-04-03,2024-03-29,-0.19475009206376226,-2.080354006452921,-0.2249936714406755,0.4,30.467084062135818,240,True,"quality_growth@q0.7,ma60,vol@q0.75,target_vol=0.18,top_n=10,xmarket_overlay=True",quality_growth_price_v1,quality_growth_price_v1,Quality Growth Price,factor,portfolio,True,True,241,240,7.485477178423237,7.475,240,2023-04-03,"['SH.600089', 'SH.601225', 'SH.601919', 'SZ.000568', 'SH.600702']",point_in_time,2023-03-31,120,5089,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,4,2022-04-01,2024-03-29,2024-04-01,2025-03-31,-0.1699203779608266,-1.3586804475451713,-0.1778359122861175,0.41150442477876104,28.530573771845244,228,True,"quality_growth@q0.7,ma60,vol@q0.6,target_vol=0.18,top_n=5,xmarket_overlay=True",quality_growth_price_v1,quality_growth_price_v1,Quality Growth Price,factor,portfolio,True,True,227,226,4.616740088105727,4.615044247787611,228,2024-04-01,"['SZ.300896', 'SZ.002027', 'SH.601888', 'SH.600519', 'SH.600809']",point_in_time,2024-03-29,120,5347,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,5,2023-04-03,2025-03-31,2025-04-01,2026-03-31,0.3399994992750086,2.2787717693921126,-0.07397168093621043,0.5560165975103735,19.750091796293933,241,True,"quality_growth@q0.7,ma60,vol@q0.75,target_vol=0.18,top_n=5,xmarket_overlay=True",quality_growth_price_v1,quality_growth_price_v1,Quality Growth Price,factor,portfolio,True,True,242,241,4.818181818181818,4.825726141078838,241,2025-04-01,"['SH.603893', 'SZ.002714', 'SH.601336', 'SH.601919', 'SZ.002594']",point_in_time,2025-03-31,120,5390,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,1,2019-04-01,2021-03-31,2021-04-01,2022-03-31,-0.08339831883307613,-0.7581508615447569,-0.1465359341479815,0.512396694214876,1.279320195633452,7,True,"low_vol_low_turnover_quality@q0.7,vol_window=20,vol_q=0.5,turnover_q=0.5,mom60,buy_top=10,hold_top=20,rebalance=40d,min_hold=20d,max_w=0.1,target_vol=0.18,turnover_penalty=0.02",low_vol_low_turnover_quality_v1,low_vol_low_turnover_quality_v1,Low Vol Low Turnover Quality,factor,portfolio,False,False,243,242,6.695473251028806,6.68595041322314,7,2021-04-01,"['SH.600585', 'SH.600519', 'SZ.300142', 'SZ.300433', 'SZ.002241']",point_in_time,2021-03-31,120,4224,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,2,2020-04-01,2022-03-31,2022-04-01,2023-03-31,-0.1211189255287356,-1.060504962359016,-0.1659531678015297,0.4158415841584158,1.8426657204524308,7,True,"low_vol_low_turnover_quality@q0.7,vol_window=20,vol_q=0.5,turnover_q=0.5,mom60,buy_top=10,hold_top=20,rebalance=40d,min_hold=20d,max_w=0.1,target_vol=0.18,turnover_penalty=0.02",low_vol_low_turnover_quality_v1,low_vol_low_turnover_quality_v1,Low Vol Low Turnover Quality,factor,portfolio,False,False,203,202,8.817733990147783,8.811881188118813,7,2022-04-01,"['SH.600111', 'SZ.002049', 'SZ.002129', 'SZ.000725', 'SH.600460']",point_in_time,2022-03-31,120,4720,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,3,2021-04-01,2023-03-31,2023-04-03,2024-03-29,-0.08558091368900622,-0.9767291186571168,-0.1155466704323096,0.4625,1.29867227181616,6,True,"low_vol_low_turnover_quality@q0.6,vol_window=60,vol_q=0.5,turnover_q=0.5,mom20,buy_top=20,hold_top=40,rebalance=40d,min_hold=20d,max_w=0.1,target_vol=0.18,turnover_penalty=0.02",low_vol_low_turnover_quality_v1,low_vol_low_turnover_quality_v1,Low Vol Low Turnover Quality,factor,portfolio,False,False,241,240,11.037344398340249,11.0,6,2023-04-03,"['SH.600089', 'SH.601088', 'SH.600702']",point_in_time,2023-03-31,120,5089,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,4,2022-04-01,2024-03-29,2024-04-01,2025-03-31,0.03653593456903592,0.43600754667685976,-0.09940225679862791,0.48,2.4540482747575667,12,True,"low_vol_low_turnover_quality@q0.7,vol_window=60,vol_q=0.5,turnover_q=0.5,mom20,buy_top=20,hold_top=40,rebalance=20d,min_hold=20d,max_w=0.1,target_vol=0.18,turnover_penalty=0.02",low_vol_low_turnover_quality_v1,low_vol_low_turnover_quality_v1,Low Vol Low Turnover Quality,factor,portfolio,False,False,201,200,6.4278606965174125,6.4,12,2024-04-01,"['SH.600919', 'SZ.300760', 'SZ.300015']",point_in_time,2024-03-29,120,5347,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,5,2023-04-03,2025-03-31,2025-04-01,2026-03-31,0.020746555082201246,0.31641287505855864,-0.06099757027786423,0.5062240663900415,3.3674932150969017,13,True,"low_vol_low_turnover_quality@q0.7,vol_window=60,vol_q=0.5,turnover_q=0.5,mom60,buy_top=10,hold_top=20,rebalance=20d,min_hold=20d,max_w=0.1,target_vol=0.18,turnover_penalty=0.02",low_vol_low_turnover_quality_v1,low_vol_low_turnover_quality_v1,Low Vol Low Turnover Quality,factor,portfolio,False,False,242,241,5.925619834710743,5.921161825726141,13,2025-04-01,"['SH.600809', 'SH.600519', 'SH.603993', 'SZ.000568', 'SZ.002714']",point_in_time,2025-03-31,120,5390,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
