factor,date,group,mean_forward_return,sample_count
low_amount_ratio20,2022-02-09,4,-0.11248670409412254,24
low_amount_ratio20,2022-02-09,5,-0.11747611462744433,24
low_amount_ratio20,2022-02-10,1,-0.03462248033488776,24
low_amount_ratio20,2022-02-10,2,-0.09134973820053859,24
low_amount_ratio20,2022-02-10,3,-0.04155932835004648,24
low_amount_ratio20,2022-02-10,4,-0.08056473058071605,24
low_amount_ratio20,2022-02-10,5,-0.09680135566931751,24
low_amount_ratio20,2022-02-11,1,-0.04977552072944063,24
low_amount_ratio20,2022-02-11,2,-0.04438431602913473,24
low_amount_ratio20,2022-02-11,3,-0.05411289172538502,24
low_amount_ratio20,2022-02-11,4,-0.09348607885163951,24
low_amount_ratio20,2022-02-11,5,-0.021436807887494306,24
low_amount_ratio20,2022-02-14,1,-0.09014989770509652,24
low_amount_ratio20,2022-02-14,2,-0.07271594663056054,24
low_amount_ratio20,2022-02-14,3,-0.04982537280194432,24
low_amount_ratio20,2022-02-14,4,-0.08302489401057851,24
low_amount_ratio20,2022-02-14,5,-0.0633259126913687,24
low_amount_ratio20,2022-02-15,1,-0.09004324269297732,24
low_amount_ratio20,2022-02-15,2,-0.11433127973911812,24
low_amount_ratio20,2022-02-15,3,-0.1306785769622543,24
low_amount_ratio20,2022-02-15,4,-0.16274262396342942,24
low_amount_ratio20,2022-02-15,5,-0.13881853917673442,24
low_amount_ratio20,2022-02-16,1,-0.08961652260332453,24
low_amount_ratio20,2022-02-16,2,-0.07420791983875051,24
low_amount_ratio20,2022-02-16,3,-0.07963513518802341,24
low_amount_ratio20,2022-02-16,4,-0.11217678635782476,24
low_amount_ratio20,2022-02-16,5,-0.1132283664075819,24
low_amount_ratio20,2022-02-17,1,-0.051557175620681434,24
low_amount_ratio20,2022-02-17,2,-0.07720049289928932,24
low_amount_ratio20,2022-02-17,3,-0.07426418333111044,24
low_amount_ratio20,2022-02-17,4,-0.11738851817785163,24
low_amount_ratio20,2022-02-17,5,-0.08116017901701876,24
low_amount_ratio20,2022-02-18,1,-0.05450017667764828,24
low_amount_ratio20,2022-02-18,2,-0.07729989958945062,24
low_amount_ratio20,2022-02-18,3,-0.06501620728945962,24
low_amount_ratio20,2022-02-18,4,-0.08835095978577351,24
low_amount_ratio20,2022-02-18,5,-0.10792808440173386,24
low_amount_ratio20,2022-02-21,1,-0.05507130583445988,24
low_amount_ratio20,2022-02-21,2,-0.08313820081057977,24
low_amount_ratio20,2022-02-21,3,-0.04216664856451199,24
low_amount_ratio20,2022-02-21,4,-0.09174306060179965,24
low_amount_ratio20,2022-02-21,5,-0.10046976375012344,24
low_amount_ratio20,2022-02-22,1,-0.05821637918651743,24
low_amount_ratio20,2022-02-22,2,-0.06437451850130786,24
low_amount_ratio20,2022-02-22,3,-0.06984614123595662,24
low_amount_ratio20,2022-02-22,4,-0.08414974169109239,24
low_amount_ratio20,2022-02-22,5,-0.06759293227501713,24
low_amount_ratio20,2022-02-23,1,-0.0648996769341522,24
low_amount_ratio20,2022-02-23,2,-0.08385519606032306,24
low_amount_ratio20,2022-02-23,3,-0.08154969598559651,24
low_amount_ratio20,2022-02-23,4,-0.07849600311428802,24
low_amount_ratio20,2022-02-23,5,-0.08427308965326459,24
low_amount_ratio20,2022-02-24,1,-0.029468580699364363,24
low_amount_ratio20,2022-02-24,2,-0.08473870032262194,24
low_amount_ratio20,2022-02-24,3,-0.09354982637449034,24
low_amount_ratio20,2022-02-24,4,-0.07712561089708284,24
low_amount_ratio20,2022-02-24,5,-0.03605965656137627,24
low_amount_ratio20,2022-02-25,1,-0.05758577194773479,24
low_amount_ratio20,2022-02-25,2,-0.05968969954893627,24
low_amount_ratio20,2022-02-25,3,-0.09815845290337455,24
low_amount_ratio20,2022-02-25,4,-0.12404199383482273,24
low_amount_ratio20,2022-02-25,5,-0.1187343449524461,24
low_amount_ratio20,2022-02-28,1,-0.10209245130996174,24
low_amount_ratio20,2022-02-28,2,-0.10651697662708355,24
low_amount_ratio20,2022-02-28,3,-0.07363623692757494,24
low_amount_ratio20,2022-02-28,4,-0.11159427696684765,24
low_amount_ratio20,2022-02-28,5,-0.10213781607825545,24
low_amount_ratio20,2022-03-01,1,-0.11758257232037979,24
low_amount_ratio20,2022-03-01,2,-0.12886506192605277,24
low_amount_ratio20,2022-03-01,3,-0.10526254086782512,24
low_amount_ratio20,2022-03-01,4,-0.09245638538855916,24
low_amount_ratio20,2022-03-01,5,-0.09252160330019532,24
low_amount_ratio20,2022-03-02,1,-0.08213154169331294,24
low_amount_ratio20,2022-03-02,2,-0.07296412048024321,24
low_amount_ratio20,2022-03-02,3,-0.080146645132734,24
low_amount_ratio20,2022-03-02,4,-0.07287769389554107,24
low_amount_ratio20,2022-03-02,5,-0.07036503900046513,24
low_amount_ratio20,2022-03-03,1,-0.09376140975756923,24
low_amount_ratio20,2022-03-03,2,-0.0886090677423899,24
low_amount_ratio20,2022-03-03,3,-0.07580241472807964,24
low_amount_ratio20,2022-03-03,4,-0.07040204379280482,24
low_amount_ratio20,2022-03-03,5,-0.0683138007507783,24
low_amount_ratio20,2022-03-04,1,-0.06342084477884014,24
low_amount_ratio20,2022-03-04,2,-0.054699439050244165,24
low_amount_ratio20,2022-03-04,3,-0.05664941218277097,24
low_amount_ratio20,2022-03-04,4,-0.06748571389641515,24
low_amount_ratio20,2022-03-04,5,-0.054363894379150145,24
low_amount_ratio20,2022-03-07,1,-0.040641481233075226,24
low_amount_ratio20,2022-03-07,2,-0.01933388669705714,24
low_amount_ratio20,2022-03-07,3,-0.033318254164090434,24
low_amount_ratio20,2022-03-07,4,-0.04142178159258902,24
low_amount_ratio20,2022-03-07,5,-0.031419821703016604,24
low_amount_ratio20,2022-03-08,1,-0.01765456967933249,24
low_amount_ratio20,2022-03-08,2,-0.05743363139142235,24
low_amount_ratio20,2022-03-08,3,-0.012841866258218265,24
low_amount_ratio20,2022-03-08,4,-0.019596343435084637,24
low_amount_ratio20,2022-03-08,5,-0.00036556768923033667,24
low_amount_ratio20,2022-03-09,1,-0.018142544227399703,24
low_amount_ratio20,2022-03-09,2,0.00012941927678893073,24
low_amount_ratio20,2022-03-09,3,0.0004262457943298205,24
low_amount_ratio20,2022-03-09,4,0.009559950374086837,24
low_amount_ratio20,2022-03-09,5,-0.00807181665610012,24
low_amount_ratio20,2022-03-10,1,-0.11188090581787273,24
low_amount_ratio20,2022-03-10,2,-0.034738187554480625,24
low_amount_ratio20,2022-03-10,3,-0.060202642340676314,24
low_amount_ratio20,2022-03-10,4,-0.02301659858500287,24
low_amount_ratio20,2022-03-10,5,-0.03443910788254304,24
low_amount_ratio20,2022-03-11,1,-0.03883130824901903,24
low_amount_ratio20,2022-03-11,2,-0.024790731409511463,24
low_amount_ratio20,2022-03-11,3,-0.03610803866903182,24
low_amount_ratio20,2022-03-11,4,-0.07341521569394181,24
low_amount_ratio20,2022-03-11,5,-0.04664699652176152,24
low_amount_ratio20,2022-03-14,1,-0.04374895410894893,24
low_amount_ratio20,2022-03-14,2,0.01688769423762057,24
low_amount_ratio20,2022-03-14,3,-0.0048119529183081045,24
low_amount_ratio20,2022-03-14,4,-0.029183884779316525,24
low_amount_ratio20,2022-03-14,5,-0.05343074604878265,24
low_amount_ratio20,2022-03-15,1,0.08826221222456065,24
low_amount_ratio20,2022-03-15,2,0.06797882170715697,24
low_amount_ratio20,2022-03-15,3,0.03090788985597948,24
low_amount_ratio20,2022-03-15,4,0.031376500518780645,24
low_amount_ratio20,2022-03-15,5,-0.013560091006932054,24
low_amount_ratio20,2022-03-16,1,0.01919594788148402,24
low_amount_ratio20,2022-03-16,2,-0.02794527862459528,24
low_amount_ratio20,2022-03-16,3,-0.03912187342946722,24
low_amount_ratio20,2022-03-16,4,0.006803518699738678,24
low_amount_ratio20,2022-03-16,5,0.019907344170493488,24
low_amount_ratio20,2022-03-17,1,-0.03272498830342957,24
low_amount_ratio20,2022-03-17,2,-0.033589190052331054,24
low_amount_ratio20,2022-03-17,3,-0.051140852247982684,24
low_amount_ratio20,2022-03-17,4,-0.026551096475178865,24
low_amount_ratio20,2022-03-17,5,-0.0030001076305879865,24
low_amount_ratio20,2022-03-18,1,-0.001691634296074061,24
low_amount_ratio20,2022-03-18,2,-0.017608004013087066,24
low_amount_ratio20,2022-03-18,3,-0.06388784248260097,24
low_amount_ratio20,2022-03-18,4,-0.08766152774654902,24
low_amount_ratio20,2022-03-18,5,-0.04923816421385938,24
low_amount_ratio20,2022-03-21,1,-0.08668754166257076,24
low_amount_ratio20,2022-03-21,2,-0.058455320677304794,24
low_amount_ratio20,2022-03-21,3,-0.07093479544974911,24
low_amount_ratio20,2022-03-21,4,-0.03340868585360229,24
low_amount_ratio20,2022-03-21,5,-0.04906454429300907,24
low_amount_ratio20,2022-03-22,1,-0.08315512830872927,24
low_amount_ratio20,2022-03-22,2,-0.0666437502608845,24
low_amount_ratio20,2022-03-22,3,-0.11675196250667891,24
low_amount_ratio20,2022-03-22,4,-0.0864363924002179,24
low_amount_ratio20,2022-03-22,5,-0.04169224373875944,24
low_amount_ratio20,2022-03-23,1,-0.05865153854830193,24
low_amount_ratio20,2022-03-23,2,-0.08591034778267537,24
low_amount_ratio20,2022-03-23,3,-0.09917993737381124,24
low_amount_ratio20,2022-03-23,4,-0.08857972226724548,24
low_amount_ratio20,2022-03-23,5,-0.08588710947916804,24
low_amount_ratio20,2022-03-24,1,-0.13257012398406923,24
low_amount_ratio20,2022-03-24,2,-0.1333344958459249,24
low_amount_ratio20,2022-03-24,3,-0.1425238376164742,24
low_amount_ratio20,2022-03-24,4,-0.11637148502750388,24
low_amount_ratio20,2022-03-24,5,-0.12262979252021762,24
low_amount_ratio20,2022-03-25,1,-0.15081248646911355,24
low_amount_ratio20,2022-03-25,2,-0.08008830674097105,24
low_amount_ratio20,2022-03-25,3,-0.07213537044711514,24
low_amount_ratio20,2022-03-25,4,-0.17632595893742062,24
low_amount_ratio20,2022-03-25,5,-0.12330809066143196,24
low_amount_ratio20,2022-03-28,1,-0.041418966053808084,24
low_amount_ratio20,2022-03-28,2,-0.10003636527335293,24
low_amount_ratio20,2022-03-28,3,-0.05664438406471175,24
low_amount_ratio20,2022-03-28,4,-0.13357466302926982,24
low_amount_ratio20,2022-03-28,5,-0.1050424094306257,24
low_amount_ratio20,2022-03-29,1,-0.10905440141311018,24
low_amount_ratio20,2022-03-29,2,-0.06633188472071784,24
low_amount_ratio20,2022-03-29,3,-0.07538696053832421,24
low_amount_ratio20,2022-03-29,4,-0.06694472191341831,24
low_amount_ratio20,2022-03-29,5,-0.06382583844973619,24
low_amount_ratio20,2022-03-30,1,-0.036140864135851436,24
low_amount_ratio20,2022-03-30,2,-0.07715608814963294,24
low_amount_ratio20,2022-03-30,3,-0.07443047207089117,24
low_amount_ratio20,2022-03-30,4,-0.06247568074975022,24
low_amount_ratio20,2022-03-30,5,-0.11940972583888305,24
low_amount_ratio20,2022-03-31,1,-0.037905142076489505,24
low_amount_ratio20,2022-03-31,2,-0.09183906556039323,24
low_amount_ratio20,2022-03-31,3,-0.06899169577431513,24
low_amount_ratio20,2022-03-31,4,-0.07079649848080262,24
low_amount_ratio20,2022-03-31,5,-0.048452352253958574,24
low_amount_ratio20,2022-04-01,1,-0.07203163677384929,24
low_amount_ratio20,2022-04-01,2,-0.0678791804632201,24
low_amount_ratio20,2022-04-01,3,-0.12055570086795825,24
low_amount_ratio20,2022-04-01,4,-0.10833331907486508,24
low_amount_ratio20,2022-04-01,5,-0.1276549099061334,24
low_amount_ratio20,2022-04-06,1,-0.08400163627371782,24
low_amount_ratio20,2022-04-06,2,-0.0784265023754087,24
low_amount_ratio20,2022-04-06,3,-0.11933664616694901,24
low_amount_ratio20,2022-04-06,4,-0.11064477758673948,24
low_amount_ratio20,2022-04-06,5,-0.11091172124937691,24
low_amount_ratio20,2022-04-07,1,-0.06371331905950293,24
low_amount_ratio20,2022-04-07,2,-0.06576591666042615,24
low_amount_ratio20,2022-04-07,3,-0.09080972900956585,24
low_amount_ratio20,2022-04-07,4,-0.08494586155804203,24
low_amount_ratio20,2022-04-07,5,-0.08343090485697945,24
low_amount_ratio20,2022-04-08,1,-0.09926859831504996,23
low_amount_ratio20,2022-04-08,2,-0.07391838863984329,24
low_amount_ratio20,2022-04-08,3,-0.05037484224740544,24
low_amount_ratio20,2022-04-08,4,-0.04151775439193127,24
low_amount_ratio20,2022-04-08,5,-0.05334645026978423,24
low_amount_ratio20,2022-04-11,1,-0.041987177986019954,24
low_amount_ratio20,2022-04-11,2,-0.02623930382290288,24
low_amount_ratio20,2022-04-11,3,-0.04087769326392804,24
low_amount_ratio20,2022-04-11,4,-0.02001090220006424,24
low_amount_ratio20,2022-04-11,5,-0.01883153986864926,24
low_amount_ratio20,2022-04-12,1,-0.04390084676896561,24
low_amount_ratio20,2022-04-12,2,-0.05255406794496329,24
low_amount_ratio20,2022-04-12,3,-0.019788698580379627,24
low_amount_ratio20,2022-04-12,4,-0.07740014194858154,24
low_amount_ratio20,2022-04-12,5,-0.009936479683166974,24
low_amount_ratio20,2022-04-13,1,-0.06971516375859317,24
low_amount_ratio20,2022-04-13,2,-0.045344521699703454,24
low_amount_ratio20,2022-04-13,3,-0.04384261371964734,24
low_amount_ratio20,2022-04-13,4,-0.03253939327201055,24
low_amount_ratio20,2022-04-13,5,0.0015751775581217958,24
low_amount_ratio20,2022-04-14,1,-0.07311475239727976,24
low_amount_ratio20,2022-04-14,2,-0.04494431131042106,24
low_amount_ratio20,2022-04-14,3,-0.04719264644377554,24
low_amount_ratio20,2022-04-14,4,-0.012730520784207089,24
low_amount_ratio20,2022-04-14,5,-0.012696417770585425,24
low_amount_ratio20,2022-04-15,1,-0.06778659444989943,24
low_amount_ratio20,2022-04-15,2,-0.06993086920039752,24
low_amount_ratio20,2022-04-15,3,-0.044063884019781896,24
low_amount_ratio20,2022-04-15,4,0.016212435807519143,24
low_amount_ratio20,2022-04-15,5,-0.02556338340931354,24
low_amount_ratio20,2022-04-18,1,-0.041564109864301015,24
low_amount_ratio20,2022-04-18,2,-0.039645750179018335,24
low_amount_ratio20,2022-04-18,3,-0.01827489818149945,24
low_amount_ratio20,2022-04-18,4,-0.03375656183424616,24
low_amount_ratio20,2022-04-18,5,-0.035862294322545,24
low_amount_ratio20,2022-04-19,1,-0.027755991073281135,24
low_amount_ratio20,2022-04-19,2,0.01825000705040107,24
low_amount_ratio20,2022-04-19,3,-0.008281221977697595,24
low_amount_ratio20,2022-04-19,4,-0.001698017064378975,24
low_amount_ratio20,2022-04-19,5,-0.001143934492617349,24
low_amount_ratio20,2022-04-20,1,0.0036129329043688985,24
low_amount_ratio20,2022-04-20,2,0.02403089474679938,24
low_amount_ratio20,2022-04-20,3,0.002062732743885779,24
low_amount_ratio20,2022-04-20,4,0.0003530293515703146,24
low_amount_ratio20,2022-04-20,5,0.028010671998972822,24
low_amount_ratio20,2022-04-21,1,0.01606834875760493,24
low_amount_ratio20,2022-04-21,2,0.0012180284711464373,24
low_amount_ratio20,2022-04-21,3,0.014534798875046656,24
low_amount_ratio20,2022-04-21,4,0.008194587687829708,24
low_amount_ratio20,2022-04-21,5,0.005809566849450813,24
low_amount_ratio20,2022-04-22,1,-0.015386536520901781,24
low_amount_ratio20,2022-04-22,2,0.0031675261573671835,24
low_amount_ratio20,2022-04-22,3,0.033430595413567986,24
low_amount_ratio20,2022-04-22,4,0.045852094795924926,24
low_amount_ratio20,2022-04-22,5,0.017852152020647296,24
low_amount_ratio20,2022-04-25,1,0.01970735116150313,24
low_amount_ratio20,2022-04-25,2,0.06735786528453425,24
low_amount_ratio20,2022-04-25,3,0.11685652538583534,24
low_amount_ratio20,2022-04-25,4,0.16230271715305186,24
low_amount_ratio20,2022-04-25,5,0.0610808523306711,24
low_amount_ratio20,2022-04-26,1,0.05745516395316028,24
low_amount_ratio20,2022-04-26,2,0.05428966237983921,24
low_amount_ratio20,2022-04-26,3,0.11977853114204344,24
low_amount_ratio20,2022-04-26,4,0.11913891489149005,24
low_amount_ratio20,2022-04-26,5,0.1401999102026786,24
low_amount_ratio20,2022-04-27,1,0.0649661972446759,24
low_amount_ratio20,2022-04-27,2,0.07689638639747765,24
low_amount_ratio20,2022-04-27,3,0.08163761087327355,24
low_amount_ratio20,2022-04-27,4,0.05087688448217836,24
low_amount_ratio20,2022-04-27,5,0.07280707696020529,24
low_amount_ratio20,2022-04-28,1,0.12939958678707444,24
low_amount_ratio20,2022-04-28,2,0.0599406250929311,24
low_amount_ratio20,2022-04-28,3,0.0330274787681213,24
low_amount_ratio20,2022-04-28,4,0.12112524473008712,24
low_amount_ratio20,2022-04-28,5,0.07001503182452333,24
low_amount_ratio20,2022-04-29,1,0.0465513093637514,24
low_amount_ratio20,2022-04-29,2,0.034361111805879724,24
low_amount_ratio20,2022-04-29,3,0.060238142999314646,24
low_amount_ratio20,2022-04-29,4,0.05461356926781576,24
low_amount_ratio20,2022-04-29,5,0.04133212186131626,24
low_amount_ratio20,2022-05-05,1,0.05662661651656237,24
low_amount_ratio20,2022-05-05,2,0.0839027051399317,24
low_amount_ratio20,2022-05-05,3,0.0028987568687123774,24
low_amount_ratio20,2022-05-05,4,0.07820730253950615,24
low_amount_ratio20,2022-05-05,5,0.039927082819684545,24
low_amount_ratio20,2022-05-06,1,0.11140226053296691,24
low_amount_ratio20,2022-05-06,2,0.09797784995502644,24
low_amount_ratio20,2022-05-06,3,0.10338749366062727,24
low_amount_ratio20,2022-05-06,4,0.1255228522034364,24
low_amount_ratio20,2022-05-06,5,0.10410180294675887,24
low_amount_ratio20,2022-05-09,1,0.14230903233431536,24
low_amount_ratio20,2022-05-09,2,0.10474687573900389,24
low_amount_ratio20,2022-05-09,3,0.12738075482421313,24
low_amount_ratio20,2022-05-09,4,0.12899167606512796,24
low_amount_ratio20,2022-05-09,5,0.08248428440487536,24
low_amount_ratio20,2022-05-10,1,0.13904876837601124,24
low_amount_ratio20,2022-05-10,2,0.12687344013150784,24
low_amount_ratio20,2022-05-10,3,0.10542185009285003,24
low_amount_ratio20,2022-05-10,4,0.11033378022255096,24
low_amount_ratio20,2022-05-10,5,0.10458100946040814,24
low_amount_ratio20,2022-05-11,1,0.11501895476859693,24
low_amount_ratio20,2022-05-11,2,0.09529909908872675,24
low_amount_ratio20,2022-05-11,3,0.05565710222946063,24
low_amount_ratio20,2022-05-11,4,0.06170602768165819,24
low_amount_ratio20,2022-05-11,5,0.05963424059380212,24
low_amount_ratio20,2022-05-12,1,0.09711932763214692,24
low_amount_ratio20,2022-05-12,2,0.12376451357611995,24
low_amount_ratio20,2022-05-12,3,0.11315192813158555,24
low_amount_ratio20,2022-05-12,4,0.0739430835570134,24
low_amount_ratio20,2022-05-12,5,0.09015371760818619,24
low_amount_ratio20,2022-05-13,1,0.10700272045579544,24
low_amount_ratio20,2022-05-13,2,0.056694167911978934,24
low_amount_ratio20,2022-05-13,3,0.08653263633225965,24
low_amount_ratio20,2022-05-13,4,0.08845297802487172,24
low_amount_ratio20,2022-05-13,5,0.08449677895955186,24
low_amount_ratio20,2022-05-16,1,0.12269963746677294,24
low_amount_ratio20,2022-05-16,2,0.11764697438404552,24
low_amount_ratio20,2022-05-16,3,0.08375833020640798,24
low_amount_ratio20,2022-05-16,4,0.09845627467383744,24
low_amount_ratio20,2022-05-16,5,0.07816281864850233,24
low_amount_ratio20,2022-05-17,1,0.14190681317381842,24
low_amount_ratio20,2022-05-17,2,0.065737601661638,24
low_amount_ratio20,2022-05-17,3,0.07896892885733642,24
low_amount_ratio20,2022-05-17,4,0.07278575241097979,24
low_amount_ratio20,2022-05-17,5,0.1339427253509218,24
low_amount_ratio20,2022-06-16,1,0.001154836459698103,23
low_amount_ratio20,2022-06-16,2,0.0633650640588045,24
low_amount_ratio20,2022-06-16,3,0.044564203635440135,24
low_amount_ratio20,2022-06-16,4,0.021346689185669846,24
low_amount_ratio20,2022-06-16,5,0.025460693533865746,24
low_amount_ratio20,2022-06-17,1,0.038187213142237615,23
low_amount_ratio20,2022-06-17,2,-0.006202490661373077,24
low_amount_ratio20,2022-06-17,3,-0.012915399568810793,24
low_amount_ratio20,2022-06-17,4,0.0028115736857199924,24
low_amount_ratio20,2022-06-17,5,-0.011845446179571234,24
low_amount_ratio20,2022-06-20,1,0.028234537309183867,23
low_amount_ratio20,2022-06-20,2,0.013891672276679872,24
low_amount_ratio20,2022-06-20,3,0.035145223256200245,24
low_amount_ratio20,2022-06-20,4,-0.002594427584303574,24
low_amount_ratio20,2022-06-20,5,-0.028907767351667567,24
low_amount_ratio20,2022-06-21,1,0.017719417530193536,23
low_amount_ratio20,2022-06-21,2,-0.006044508147499424,24
low_amount_ratio20,2022-06-21,3,0.019730708082966036,24
low_amount_ratio20,2022-06-21,4,0.008057633687413685,24
low_amount_ratio20,2022-06-21,5,-0.011336572482213291,24
low_amount_ratio20,2022-06-22,1,0.004872042173311869,23
low_amount_ratio20,2022-06-22,2,0.0532318033113788,24
low_amount_ratio20,2022-06-22,3,-0.003399739675249346,24
low_amount_ratio20,2022-06-22,4,0.04210125086614771,24
low_amount_ratio20,2022-06-22,5,-0.0027761173986009294,24
low_amount_ratio20,2022-06-23,1,-0.011535114581589604,23
low_amount_ratio20,2022-06-23,2,-0.01387049421526472,24
low_amount_ratio20,2022-06-23,3,-0.0019976995207774914,24
low_amount_ratio20,2022-06-23,4,-0.010828504060105404,24
low_amount_ratio20,2022-06-23,5,-0.022822401655462385,24
low_amount_ratio20,2022-06-24,1,-0.013068348022605277,23
low_amount_ratio20,2022-06-24,2,-0.024037486662611542,24
low_amount_ratio20,2022-06-24,3,-0.02608949761944115,24
low_amount_ratio20,2022-06-24,4,-0.030802781665557864,24
low_amount_ratio20,2022-06-24,5,-0.035115912070301604,24
low_amount_ratio20,2022-06-27,1,-0.03010014636456542,23
low_amount_ratio20,2022-06-27,2,-0.039935475141923,24
low_amount_ratio20,2022-06-27,3,-0.06910873782350037,24
low_amount_ratio20,2022-06-27,4,-0.04682860890474227,24
low_amount_ratio20,2022-06-27,5,-0.05866480001191136,24
low_amount_ratio20,2022-06-28,1,-0.07081355719020492,23
low_amount_ratio20,2022-06-28,2,-0.06132302372629328,24
low_amount_ratio20,2022-06-28,3,-0.024850524006539726,24
low_amount_ratio20,2022-06-28,4,-0.051258413800636136,24
low_amount_ratio20,2022-06-28,5,-0.05364358637080677,24
low_amount_ratio20,2022-06-29,1,-0.04159465200572889,23
low_amount_ratio20,2022-06-29,2,-0.028639065772304434,24
low_amount_ratio20,2022-06-29,3,-0.027621038065101616,24
low_amount_ratio20,2022-06-29,4,-0.04580286893546013,24
low_amount_ratio20,2022-06-29,5,-0.046783894825931344,24
low_amount_ratio20,2022-06-30,1,-0.09032951587437849,23
low_amount_ratio20,2022-06-30,2,-0.04537276725677845,24
low_amount_ratio20,2022-06-30,3,-0.05530933025641144,24
low_amount_ratio20,2022-06-30,4,-0.04770169497536116,24
low_amount_ratio20,2022-06-30,5,-0.04471569151582531,24
low_amount_ratio20,2022-07-01,1,-0.0610707921559603,23
low_amount_ratio20,2022-07-01,2,-0.0902146840623964,24
low_amount_ratio20,2022-07-01,3,-0.09284471989999378,24
low_amount_ratio20,2022-07-01,4,-0.056722388713408345,24
low_amount_ratio20,2022-07-01,5,-0.06036281488606482,24
low_amount_ratio20,2022-07-04,1,-0.1092932641554759,23
low_amount_ratio20,2022-07-04,2,-0.04106144126154914,24
low_amount_ratio20,2022-07-04,3,-0.0778597917541572,24
low_amount_ratio20,2022-07-04,4,-0.08037752767461899,24
low_amount_ratio20,2022-07-04,5,-0.06554827210883162,24
low_amount_ratio20,2022-07-05,1,-0.11283037728004076,23
low_amount_ratio20,2022-07-05,2,-0.12305682596219286,24
low_amount_ratio20,2022-07-05,3,-0.08687942934679209,24
low_amount_ratio20,2022-07-05,4,-0.10613027970093773,24
low_amount_ratio20,2022-07-05,5,-0.05743178541102367,24
low_amount_ratio20,2022-07-06,1,-0.09730147102996585,23
low_amount_ratio20,2022-07-06,2,-0.10611869910429068,24
low_amount_ratio20,2022-07-06,3,-0.0654512928182273,24
low_amount_ratio20,2022-07-06,4,-0.11741434095865617,24
low_amount_ratio20,2022-07-06,5,-0.06240541308342799,24
low_amount_ratio20,2022-07-07,1,-0.06474130216474981,23
low_amount_ratio20,2022-07-07,2,-0.11242946827188394,24
low_amount_ratio20,2022-07-07,3,-0.1078003738381067,24
low_amount_ratio20,2022-07-07,4,-0.08665167420367781,24
low_amount_ratio20,2022-07-07,5,-0.07010179062993595,24
low_amount_ratio20,2022-07-08,1,-0.07131099409317919,23
low_amount_ratio20,2022-07-08,2,-0.0699864250762569,24
low_amount_ratio20,2022-07-08,3,-0.08286141369423285,24
low_amount_ratio20,2022-07-08,4,-0.07687898956908347,24
low_amount_ratio20,2022-07-08,5,-0.05601217572456232,24
low_amount_ratio20,2022-07-11,1,-0.06665397833297934,23
low_amount_ratio20,2022-07-11,2,-0.06241637571607334,24
low_amount_ratio20,2022-07-11,3,-0.0434568018907557,24
low_amount_ratio20,2022-07-11,4,-0.036989385551759485,24
low_amount_ratio20,2022-07-11,5,-0.04448759274441983,24
low_amount_ratio20,2022-07-12,1,-0.05695409300618594,23
low_amount_ratio20,2022-07-12,2,-0.06858253841270338,24
low_amount_ratio20,2022-07-12,3,-0.005483148546414828,24
low_amount_ratio20,2022-07-12,4,-0.029141001926940607,24
low_amount_ratio20,2022-07-12,5,-0.01777072667710391,24
low_amount_ratio20,2022-07-13,1,-0.0635973383879612,23
low_amount_ratio20,2022-07-13,2,-0.06458754584805992,24
low_amount_ratio20,2022-07-13,3,-0.07075225164730527,24
low_amount_ratio20,2022-07-13,4,-0.019477698445413846,24
low_amount_ratio20,2022-07-13,5,-0.019510622864285287,24
low_amount_ratio20,2022-07-14,1,-0.04610182387234866,23
low_amount_ratio20,2022-07-14,2,-0.05960808369869482,24
low_amount_ratio20,2022-07-14,3,-0.05637861608264908,24
low_amount_ratio20,2022-07-14,4,0.0012532034490225867,24
low_amount_ratio20,2022-07-14,5,0.014068260253954851,24
low_amount_ratio20,2022-07-15,1,-0.012745472468768893,23
low_amount_ratio20,2022-07-15,2,-0.03771749596363553,24
low_amount_ratio20,2022-07-15,3,-0.03579807718325317,24
low_amount_ratio20,2022-07-15,4,-0.029603541078817106,24
low_amount_ratio20,2022-07-15,5,0.032460877773768555,24
low_amount_ratio20,2022-07-18,1,-0.017355693622450732,23
low_amount_ratio20,2022-07-18,2,-0.026383151441549194,24
low_amount_ratio20,2022-07-18,3,-0.03049826866686652,24
low_amount_ratio20,2022-07-18,4,-0.04064515569575604,24
low_amount_ratio20,2022-07-18,5,0.004626334364664489,24
low_amount_ratio20,2022-07-19,1,-0.014681991618457995,23
low_amount_ratio20,2022-07-19,2,-0.013602239191119317,24
low_amount_ratio20,2022-07-19,3,-0.02391289483428147,24
low_amount_ratio20,2022-07-19,4,-0.03617458994791122,24
low_amount_ratio20,2022-07-19,5,-0.006193457038013221,24
low_amount_ratio20,2022-07-20,1,-0.019196937476285272,24
low_amount_ratio20,2022-07-20,2,-0.003655069321351706,24
low_amount_ratio20,2022-07-20,3,-0.03650212523453463,24
low_amount_ratio20,2022-07-20,4,-0.014396421697759329,24
low_amount_ratio20,2022-07-20,5,-0.008714155651520112,24
low_amount_ratio20,2022-07-21,1,0.0011718869452342813,24
low_amount_ratio20,2022-07-21,2,0.012470082403091795,24
low_amount_ratio20,2022-07-21,3,-0.014555821143900827,24
low_amount_ratio20,2022-07-21,4,-0.008897465344552815,24
low_amount_ratio20,2022-07-21,5,-0.03628295097244529,24
low_amount_ratio20,2022-07-22,1,-0.010726141189043132,24
low_amount_ratio20,2022-07-22,2,-0.008174092357905583,24
