symbol,name,industry,latest_price,pct_change,amount,volume,turnover_rate,total_mv,circ_mv,pe_ttm,pb,roe,revenue_growth,profit_growth,cash_flow_quality,debt_to_asset,financial_report_date,financial_announce_date,source,as_of_date,expected_trade_date,staleness_days,latest_coverage,trading_days,liquidity_rank,size_rank,universe_score,universe_rank
SH.600869,远东股份,电气设备,26.9,,1830873881.0,3202124.604754098,5.7795,58812847769.0,,536.7624,13.672,2.28,9.2553401895,110.36,1.147231117498952,80.2629675145,2026-03-31,2026-04-22,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9173118612573552,0.8894394549396097,0.906162898730257,231
SZ.000547,航天发展,通信设备,33.66,,4766674826.808196,3469477.493770492,3.406,31809518553.0,,-24.756,8.4321,-2.88,118.3634594605,39.16,2.133682631150917,47.9633267141,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9829668628058222,0.7903375658098483,0.9059151440074327,232
SZ.003031,中瓷电子,元器件,172.42,,1678337296.5506556,373437.4736065574,3.3104,66232601816.0,,104.6157,10.0218,2.97,79.0482462492,57.32,1.9502126768447563,21.8577494265,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9046144317126045,0.905543511923196,0.9049860637968411,233
SZ.301396,宏景科技,软件服务,356.99,,2967388737.0965576,304984.90868852456,7.543,36382430363.0,,1037.8989,30.1309,2.47,7.0111353846,39.75,8.465958047011425,89.8248392985,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9615980179622174,0.8194487457417157,0.9047383090740168,234
SZ.000933,神火股份,铝,38.04,,1693451533.9265575,1238584.3883606556,3.0955,64501446163.0,,11.5454,2.569,8.9,28.827177073,223.28,1.7640167794358719,40.8810506444,2026-03-31,2026-04-14,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9058532053267265,0.903065964694952,0.9047383090740168,235
SH.600160,巨化股份,化工原料,42.77,,1469452491.3606558,1042932.5383606558,2.42,103238290136.99998,,24.892,4.7766,5.58,3.747931522,45.93,0.8023053786931464,38.4052246918,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8813874264478166,0.9396097863115516,0.9046763703933106,236
SH.688167,炬光科技,元器件,516.7,,2464303563.114754,148353.3375409836,5.0044,40931013182.0,,-1041.86,18.3037,-0.6,21.1547232977,58.6832499688,-1.4195338376216815,25.387805853,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9454939609786311,0.8432951378135646,0.9046144317126046,237
SH.601336,新华保险,保险,73.4,,1268265376.7868853,732689.0450819673,1.0206,174788195998.00003,,4.7364,1.4146,5.53,-33.7375007485,10.5,5.585448392554992,93.3325169274,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8609476618148033,0.969959739857541,0.9045524930318983,238
SH.601168,西部矿业,铜,33.62,,1618019640.1147542,1352100.3424590165,2.1451,74468750000.0,,16.8446,3.7317,8.26,13.1916915455,96.34,2.5870393091552075,58.5158556211,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8971817900278725,0.9154537008361722,0.9044905543511923,239
SZ.002429,兆驰股份,家用电器,13.52,,1878966451.4719675,3842672.5127868853,2.8786,55364483624.0,,46.9846,3.3512,1.25,12.276121114,-37.34,2.3303137314213607,32.9900171161,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9204087952926603,0.8804583462372252,0.9044286156704862,240
SZ.300803,指南针,软件服务,112.38,,1930693556.773115,538604.6927868853,2.267,53362890482.0,,266.1941,18.6219,3.91,30.96,-19.8,16.298916217809968,84.7826487831,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9238154227314959,0.8751935583772066,0.9043666769897801,241
SZ.002409,雅克科技,半导体,128.15,,1839107751.485246,671731.5173770492,8.6036,56054761915.0,,55.6798,7.0477,3.34,-6.8503997212,2.47,-0.15885273371009576,35.7011684155,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9176215546608857,0.8820068132548776,0.9033756580984824,242
SZ.300763,锦浪科技,电气设备,120.4,,2310814337.7478685,528299.445737705,4.9484,42154694847.0,,69.143,4.7027,0.67,-6.5134785666,-68.59,-0.48357708417827594,51.9412338445,2026-03-31,2026-04-27,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9408485599256736,0.8467017652524002,0.9031898420563642,243
SH.600011,华能国际,火力发电,9.76,,1321784252.5245903,9084181.988032786,2.9931,137358316890.99998,,9.8672,1.9606,5.78,-5.8876693213,-9.83,2.773638736850684,66.3237477343,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8671415298854135,0.9572623103127903,0.9031898420563642,244
SZ.000831,中国稀土,小金属,58.15,,1817596738.7662296,921351.3404918034,4.7806,56923884086.99999,,238.6622,11.5064,2.84,12.7856553133,90.8,0.6191835438643264,11.0457565819,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9154537008361722,0.8841746670795912,0.9029420873335399,245
SZ.300316,晶盛机电,专用机械,56.7,,1675215965.820164,979771.5590163935,2.0679,64180251391.0,,154.8814,3.7698,0.6,-44.8822830779,-82.1,-2.290773089868397,31.8579014161,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9039950449055435,0.9008981108702384,0.9027562712914214,246
SH.688777,中控技术,专用机械,94.09,,1619141669.0491803,634273.5218032787,3.0931,69956977977.0,,176.6283,6.9723,0.75,-6.2885700723,-37.81,-8.45595630197676,45.0937911941,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.897491483431403,0.9101889129761536,0.9025704552493032,247
SH.600460,士兰微,半导体,38.44,,1730922054.0,3461786.0767213115,5.5142,58775017565.0,,128.0998,4.8188,1.73,17.3122896237,40.57,0.11818827773877401,52.867441309,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9101889129761536,0.8891297615360793,0.9017652524001238,248
SZ.002074,国轩高科,电气设备,40.56,,1813943806.9678688,1044620.3875409836,1.9872,55624017516.0,,24.1452,1.9227,0.07,29.2964776523,-79.04,7.361667817048378,71.9674934613,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9148343140291112,0.8810777330442862,0.9013316816351812,249
SZ.000408,藏格矿业,农药化肥,91.11,,1333513343.222787,373638.23721311474,0.5709,121826230648.0,,26.0377,7.9656,9.24,29.6084681859,110.6,-0.05054147509066972,7.0626563104,2026-03-31,2026-04-18,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8683803034995354,0.9501393620315888,0.9010839269123567,250
SZ.002240,盛新锂能,小金属,62.14,,2460741069.326885,1279475.897377049,3.4379,38890836621.0,,-46.378,3.6234,4.43,378.5797969835,399.89,-1.4377317896081432,51.485535481,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9451842675751007,0.8346237225147104,0.9009600495509446,251
SH.601728,中国电信,电信运营,7.12,,1104628785.147541,4695826.760163935,0.1651,549957903581.0,,17.3649,1.1743,1.58,-2.3157508458,-17.08,3.1584575683965603,45.8665525215,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8401982037782595,0.9919479715082069,0.9008981108702384,252
SH.688361,中科飞测,半导体,258.94,,1556276155.3770492,309709.97786885244,2.546,73912456066.0,,13079.5181,14.5713,-1.33,34.6295407074,-354.277525154,0.2977754779194874,36.8283472248,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8912976153607928,0.9148343140291112,0.9007122948281201,253
SZ.002738,中矿资源,小金属,93.16,,2218226030.0463934,740528.842295082,3.8469,41702230491.0,,50.2105,3.3641,4.07,-10.4410584073,276.68,0.04272479342322214,29.9548926639,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9371322390833076,0.8451532982347476,0.9003406627438836,254
SZ.001896,豫能控股,火力发电,22.09,,3120830807.177869,5404685.129180328,13.5113,33704509580.0,,89.7951,9.459,0.83,-15.0055053517,-33.89,22.463404108146225,87.0905781112,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9643852585939919,0.8039640755651905,0.9002167853824714,255
SZ.002195,岩山科技,软件服务,10.76,,2192585459.5631146,4696295.25147541,1.8371,42245632485.0,,516.6927,4.2691,0.21,-0.9163559631,-33.24,-3.677227258896188,2.2232931869,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.934964385258594,0.8476308454629916,0.9000309693403531,256
SH.688411,海博思创,电气设备,300.76,,1856951428.0655737,226752.75606557375,4.7327,50156834415.99999,,47.2726,10.6065,4.16,53.060467939,117.0,-2.6711725997062072,71.0205282486,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9194797150820687,0.8708578507277795,0.900030969340353,257
SH.688249,晶合集成,半导体,47.53,,1482104742.4754097,1526160.6567213116,2.9464,84780597364.0,,136.8774,3.8676,0.23,13.4086766749,-62.61,19.025546427196744,45.6015085377,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8823165066584082,0.9253638897491483,0.8995354598947043,258
SH.688082,盛美上海,半导体,270.5,,1281797491.1639345,243277.44475409837,2.4816,130542404375.0,,104.1104,9.4867,0.77,13.0622328317,-57.66,-1.3805622728918265,29.1262070685,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8624961288324559,0.9541653762774853,0.8991638278104677,259
SZ.300207,欣旺达,电气设备,30.01,,2271642703.395082,1865360.2018032786,2.635,39221627729.0,,49.9686,1.6025,0.46,31.144022214,-70.49,0.634657164134752,72.8152961678,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.939919479715082,0.8364818829358934,0.8985444410034067,260
SZ.002491,通鼎互联,通信设备,26.95,,3045219284.5842624,5671700.825409836,19.2139,33000752435.0,,-385.346,13.0939,2.06,61.132992821,-61.05,-0.34292553026683414,56.1071069923,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.963765871786931,0.8002477547228244,0.8983586249612883,261
SZ.002149,西部材料,小金属,75.44,,4034678378.281639,1655407.6913114754,10.4566,30518274268.0,,379.5468,8.1961,0.26,-20.0352282185,-71.4,-24.701785930433555,48.6488616595,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9742954475069681,0.7835243109321771,0.8979869928770516,262
SZ.002378,章源钨业,小金属,44.91,,2483744305.1659017,1800920.3601639343,6.2948,37279990176.0,,59.2526,13.7055,15.08,121.7552209802,795.78,-0.010669296790674892,70.2958191849,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9464230411892227,0.8250232270052648,0.8978631155156396,263
SH.601100,恒立液压,工程机械,117.05,,1201435769.6229508,266466.3818032787,0.6119,153121757286.0,,55.3059,8.561,3.71,32.5214186712,5.59,0.7939328328604197,20.4310455844,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8547537937441932,0.9619077113657479,0.8976153607928152,264
SH.600690,海尔智家,家用电器,25.24,,1121791992.8360655,1871828.6978688524,0.5968,190928539674.0,,10.2004,1.5251,3.86,-6.8649883795,-15.22,0.34643348454892847,55.154706844,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8439145246206256,0.9730566738928461,0.8955713843295138,265
SZ.300373,扬杰科技,半导体,114.3,,1646929415.7839346,798175.2798360656,4.0926,57323191529.0,,41.8255,5.9477,3.96,34.8678303331,41.01,0.4484961059133154,39.4262893365,2026-03-31,2026-04-18,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9015174976772995,0.8857231340972437,0.8951997522452771,266
SZ.301377,鼎泰高科,机械基件,408.52,,1138638042.0516393,143060.99049180327,6.6591,168070411798.0,,270.3726,61.9906,9.38,92.3327181215,259.0,-0.18329100871109086,45.5357626746,2026-03-31,2026-04-16,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8454629916382781,0.9677918860328275,0.8943945493960979,267
SZ.002432,九安医疗,医疗保健,92.75,,2658903858.1904917,827181.8604918033,3.5926,34438875684.0,,15.0126,1.6456,1.35,-40.5357949828,10.23,-0.31504188006774464,27.0242868301,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9513781356457107,0.8086094766181481,0.8942706720346857,268
SZ.300567,精测电子,电器仪表,224.45,,1639279025.4521313,301640.2042622951,5.5525,57012235208.0,,654.2895,13.8357,0.97,7.2624981815,13.61,-8.674948297837766,53.3072503201,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9002787240631774,0.8847940538866522,0.8940848559925674,269
SZ.300115,长盈精密,元器件,38.75,,1828692488.6667213,1686657.878852459,3.8312,45237058472.0,,82.5456,5.3244,1.49,16.7386454749,-28.39,-1.4113917572069916,65.3155871548,2026-03-31,2026-04-23,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9163827810467637,0.8600185816042119,0.893837101269743,270
SH.688630,芯碁微装,专用机械,408.0,,1691611888.9672132,255958.07475409837,7.2299,53750212128.0,,155.1417,23.1019,4.59,112.4815452402,108.98,1.518201703169672,29.1141377027,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.905543511923196,0.8758129451842676,0.8936512852276246,271
SH.688027,国盾量子,通信设备,699.86,,1626057220.0983605,87419.58983606558,3.509,57447869059.0,,8594.3438,17.8162,-0.59,17.8018722464,6.3649559444,2.677906933913761,9.3997717189,2026-03-31,2026-04-21,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8984205636419944,0.8860328275007743,0.8934654691855064,272
SH.601766,中国中车,运输设备,6.45,,1124655668.918033,6779319.520491803,0.8626,161861593456.0,,11.9841,0.9215,1.94,10.5746239802,10.66,-2.6890443507292527,60.2639441871,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.844224218024156,0.966243419015175,0.8930318984205636,273
SH.600396,华电辽能,火力发电,21.97,,2869880904.622951,7475025.371803279,18.5723,32355368769.0,,797.9082,21.0802,10.87,7.6200613968,8.31,1.8945988841810497,69.0421150469,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9578816971198514,0.7937441932486838,0.8922266955713843,274
SH.601668,中国建筑,建筑工程,5.15,,1089332693.7540984,6345322.217213115,0.4507,194619038990.99997,,5.1301,0.3923,2.77,-7.8455814387,-7.5,-5.546061632684347,76.7999316536,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.837410963146485,0.9739857541034376,0.892040879529266,275
SZ.000425,徐工机械,工程机械,12.38,,1238575826.5557375,5582419.055245901,1.0851,110670938743.0,,16.7527,1.7749,3.34,9.258451752,0.86,1.0464454292117389,65.0409829775,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8566119541653763,0.9445648807680397,0.8917931248064417,276
SZ.301200,大族数控,专用机械,303.0,,1139119073.0011477,149961.97278688525,1.5884,146115513011.0,,141.803,13.2703,3.74,103.6938649546,176.53,-1.999362655778302,29.5385711754,2026-03-31,2026-04-21,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8457726850418086,0.9600495509445649,0.8914834314029111,277
SH.601016,节能风电,新型电力,5.63,,2826933664.7868853,16014744.53262295,8.4109,32525810808.0,,65.3256,1.8264,1.15,-14.198395196,-47.93,2.9252602865510986,59.051721773,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9557138432951379,0.7949829668628058,0.8914214927222051,278
SZ.300456,赛微电子,半导体,57.18,,2738485116.944754,2204583.214754098,5.9302,32891013979.000004,,23.1348,5.1773,-0.74,-62.675041573,-1958.32,3.0617524743611004,21.3208150423,2026-03-31,2026-04-23,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9532362960668938,0.7986992877051718,0.891421492722205,279
SH.688037,芯源微,半导体,307.81,,1670037052.5737705,227140.34918032787,4.4347,52146867564.0,,739.1055,18.6178,0.13,20.0751144363,-24.7,-97.89300637940035,54.0576746079,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.903065964694952,0.8733353979560236,0.8911737379993807,280
SH.601328,交通银行,银行,7.09,,1016078527.9016393,5052044.036065574,0.5555,593804629979.0,,6.159,0.51,2.2675,4.8874559315,3.11,4.55641770506842,92.0004043518,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8209972127593682,0.9928770517187984,0.8897491483431403,281
SH.600157,永泰能源,火力发电,2.03,,1904374924.3934426,34088727.923114754,4.3579,40144686027.0,,182.9816,0.8557,0.132,-2.1019160863,21.09,18.270616580115252,50.9070261295,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9219572623103128,0.839888510374729,0.8891297615360794,282
SZ.000776,广发证券,证券,21.28,,1106777064.0547543,1984791.1421311477,0.9566,149845791536.0,,9.5737,1.0871,3.32,64.33,70.73,4.019713121367214,84.1179067594,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8408175905853206,0.9612883245586868,0.8890058841746671,283
SH.600667,太极实业,半导体,16.36,,2365205732.9180326,6804317.965409836,9.2423,34217630032.0,,74.5004,3.9138,1.49,-0.9107242054,9.48,-2.8447346925065204,72.8811912677,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.942397026943326,0.807990089811087,0.8886342520904305,284
SZ.002636,金安国纪,元器件,54.0,,1907420387.3636065,1625026.167377049,7.5502,39312000000.0,,82.0323,10.5592,5.44,31.3594859224,763.91,-0.030887387772283142,45.5923256008,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9225766491173738,0.837410963146485,0.8885103747290182,285
SZ.300346,南大光电,半导体,61.0,,2189087479.100492,1468765.190819672,6.4487,36347941529.0,,104.3294,10.6699,3.5,5.4544419548,29.97,0.8069193602633569,33.8697457238,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9346546918550634,0.8185196655311242,0.8882006813254877,286
SH.605589,圣泉集团,化工原料,54.65,,1674849330.3934426,1277500.3267213115,7.3915,46043534291.0,,47.1189,4.2206,1.64,8.6222908074,-14.21,-2.9471218136755533,36.3169784428,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.903685351502013,0.8624961288324559,0.8872096624341902,287
SZ.301638,南网数字,软件服务,35.25,,1274767113.0608199,1108399.6686885247,7.4655,82766295487.0,,118.7881,7.3759,0.69,77.7901913767,654.19,-7.019566527850603,26.3192533416,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8618767420253949,0.9235057293279653,0.886528336946423,288
SH.600219,南山铝业,铝,7.5,,1520413261.3770492,7510641.469344262,3.044,57303670779.0,,13.8661,1.1602,2.09,0.9547040097,-35.39,0.9559754135341145,18.4404262013,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8866522143078353,0.8854134406937132,0.8861567048621863,289
SH.688047,龙芯中科,半导体,183.46,,1524584427.0163934,296869.3608196722,1.5323,56224210000.0,,-127.895,23.4404,-4.65,7.9622615372,24.6629242633,0.9307827530123813,20.2588922843,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8878909879219573,0.8826262000619387,0.8857850727779499,290
SH.688223,晶科能源,电气设备,8.38,,1502059585.5245903,5422451.096885246,1.065,56995231944.00001,,-8.493,2.2871,-5.4,-11.5238484027,2.8485362538,0.6160387180462237,76.4893910937,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8847940538866522,0.8844843604831217,0.88467017652524,291
SH.603618,杭电股份,电气设备,43.75,,2674685361.4262295,3167901.241967213,11.8205,30130149345.0,,-99.326,11.137,2.94,11.1190030021,279.96,-3.4357119167122265,74.2969386543,2026-03-31,2026-04-22,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9519975224527718,0.7816661505109941,0.8838649736760607,292
SZ.000967,盈峰环境,环境保护,16.42,,2018995077.637213,3427074.57852459,2.9836,36355230552.0,,62.3145,2.0303,1.24,23.2251074112,18.61,-5.747306984294848,53.6099087919,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9272220501703313,0.8188293589346547,0.8838649736760607,293
SH.601628,中国人寿,保险,43.08,,968172329.5573771,946024.8773770492,0.0995,918320265450.0,,6.3428,1.535,3.27,-15.326247765,-32.3,8.994155344783389,92.0676457543,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8095385568287395,0.9953545989470425,0.8838649736760607,294
SZ.002558,巨人网络,互联网,36.64,,1608937535.3993442,1175682.293114754,1.5786,47989189768.0,,19.2957,3.0076,6.81,221.7004406829,210.58,1.2232314922829222,19.8603486944,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8956333230102199,0.8659027562712914,0.8837410963146485,295
SZ.300870,欧陆通,电气设备,314.07,,1712192911.7431147,166904.98163934427,2.6054,41976945175.0,,230.7815,16.3001,-0.47,17.2573987333,-125.3,-2.1375776654696828,54.7708604371,2026-03-31,2026-04-27,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9070919789408486,0.8460823784453391,0.8826881387426448,296
SZ.002532,天山铝业,铝,19.44,,1318388125.9577048,1935348.2327868852,2.7633,66422381904.99999,,11.1101,2.2013,7.27,6.553903303,109.7,1.0553484199995549,39.9421342963,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8668318364818829,0.9064725921337875,0.8826881387426446,297
SZ.000559,万向钱潮,汽车配件,18.17,,1560907371.711967,2052743.6855737704,1.9934,49233072893.0,,49.774,6.0664,2.79,-19.8364676893,-15.84,-0.16073486069583656,64.5321130515,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8916073087643234,0.8689996903065965,0.8825642613812327,298
SZ.002155,湖南黄金,黄金,37.0,,1813752016.2918034,1137619.8255737706,1.8761,38863138229.0,,22.1921,4.4608,7.08,43.5051049744,79.21,0.3573279298054141,12.8255812648,2026-03-31,2026-04-27,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9145246206255807,0.8340043357076494,0.8823165066584082,299
SH.600941,中国移动,电信运营,101.0,,946783901.2786885,224135.03540983607,1.0633,2170388510698.0,,15.9815,1.5255,2.1,1.0304822566,-4.2,2.434973757753391,33.7319030022,2026-03-31,2026-04-21,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8042737689687209,0.9990709197894085,0.8821926292969959,300
SH.600256,广汇能源,石油开采,7.63,,1665043468.3114755,4628984.335901639,2.3868,42826419859.0,,48.2396,1.7544,0.97,-22.9496587949,-65.9,6.178115522193935,54.027898165,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.902446577887891,0.8504180860947662,0.8816351811706411,301
SH.601877,正泰电器,电气设备,41.16,,1393907863.5245903,994524.6201639344,1.1935,60343048846.00001,,13.1034,1.3264,2.82,46.3260626852,8.92,3.2512534185063795,63.9741471279,2026-03-31,2026-04-16,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.873645091359554,0.8928460823784453,0.8813254877671105,302
SZ.002245,蔚蓝锂芯,电气设备,22.78,,1945182350.5844262,3565997.1154098357,9.0694,35604285535.0,,46.5616,4.6122,2.53,24.5968777276,38.14,0.9866073762343313,38.5872702529,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9247445029420873,0.8141839578816972,0.8805202849179313,303
SZ.000001,平安银行,银行,11.52,,1004374036.5814754,3180843.2403278686,0.4479,209972034902.00003,,4.8763,0.4524,2.83,4.6515767303,3.0,2.6029057357295327,90.9829892863,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8163518117064107,0.9761536079281511,0.8802725301951069,304
SZ.000062,深圳华强,元器件,39.09,,2044902885.9372132,1298179.6206557376,6.8384,34274448482.0,,61.3958,5.0684,2.95,47.2777277916,90.28,-2.888819556910685,56.9924847637,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9275317435738619,0.8082997832146175,0.8798389594301641,305
SH.600392,盛和资源,小金属,27.85,,1677953519.4262295,1713191.2085245901,3.7773,40612991627.0,,40.6937,3.1559,2.56,13.0690309575,94.46,-1.8190181425248455,36.0432643809,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.904304738309074,0.841746670795912,0.8792815113038092,306
SH.600795,国电电力,火力发电,5.32,,1118724780.3934426,10561442.932786886,1.2931,92031794463.0,,13.6367,1.5067,2.32,-1.6176369107,-22.79,6.33314054342201,73.0097550267,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8429854444100341,0.931867451223289,0.878538247135336,307
SH.605376,博迁新材,小金属,190.64,,1501608938.6393442,421803.2726229508,6.1242,49180800000.0,,202.4336,27.9388,4.09,64.022885055,49.64,-2.0824412671217143,29.6285753067,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8844843604831217,0.8686899969030659,0.8781666150510994,308
SZ.300454,深信服,软件服务,130.13,,1514398067.4540982,308703.1942622951,6.4945,48127465813.99999,,83.2779,4.428,-0.64,28.9094766813,74.16,18.288680472581646,29.1898969991,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8860328275007743,0.8662124496748219,0.8781046763703934,309
SZ.002364,中恒电气,电气设备,59.15,,2327079908.9614754,1461570.0859016392,6.4823,30257802702.0,,230.942,12.099,1.0,7.7898839114,22.89,-5.662983077553343,43.865651339,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9414679467327346,0.7825952307215857,0.877918860328275,310
