date,trade_cash_flow,exposure,daily_pnl,buy_amount,sell_amount,trade_cost,account_total_assets,stock_assets,cash_assets,profit,profit_rate,fold,selected_params,strategy_daily_return,fold_start_asset,fold_end_asset,strategy_asset,strategy_profit_rate_continuous,benchmark_daily_return,benchmark_asset,benchmark_profit_rate_continuous,excess_asset,excess_profit_rate
2019-11-04,0.0,0.3344098893834249,4720.521437871792,0.0,0.0,0.0,1000451.8254431644,334560.9842798941,665890.8411632703,451.8254431644455,0.0004518254431644,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.004740758293812375,1000000.0,1281256.5814199988,1193794.4797851623,0.1937944797851623,0.00650998509762446,1195833.6464611539,0.19583364646115387,-2039.1666759916116,-0.002039166675991577
2019-11-05,0.0,0.3344098893834249,5683.106074064068,0.0,0.0,0.0,1006134.9315172284,336461.47115347616,669673.4603637523,6134.931517228484,0.0061349315172285,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.005680539461804246,1000000.0,1281256.5814199988,1200575.876436866,0.20057587643686592,0.006206449277548209,1203255.5273323006,0.20325552733230046,-2679.6508954346646,-0.0026796508954345377
2019-11-06,0.0,0.2897778826435261,-3260.9031061802634,0.0,0.0,0.0,1002874.0284110482,290610.71251113707,712263.3158999111,2874.028411048232,0.0028740284110482,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0032410196724437235,1000000.0,1281256.5814199988,1196684.7864030728,0.19668478640307274,-0.0044793532543387915,1197865.7207701432,0.1978657207701433,-1180.9343670704402,-0.001180934367070563
2019-11-07,-15857.37928156821,0.3495311306363172,-420.81500576400725,254200.0669561541,239078.8257032618,317.75008369519264,1002453.2134052842,350388.6050915584,652064.6083137258,2453.213405284216,0.0024532134052841,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0004196090374688488,1000000.0,1281256.5814199988,1196182.6466516964,0.1961826466516965,0.0017566400995763232,1199969.9397291562,0.1999699397291561,-3787.2930774597917,-0.003787293077459619
2019-11-08,44553.90072810392,0.3048991238964185,-2135.111261246104,0.0,44632.006739898745,0.0,1000318.1021440382,304996.1129614453,695321.9891825928,318.10214403818827,0.0003181021440381,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0021298861958786164,1000000.0,1281256.5814199988,1193634.9137448433,0.19363491374484343,-0.0047270960048898525,1194297.5666210745,0.19429756662107445,-662.6528762311209,-0.000662652876231018
2019-11-11,0.0,0.3048991238964185,-7241.378973892786,0.0,0.0,0.0,993076.7231701452,302788.22285650345,690288.5003136419,-6923.276829854702,-0.0069232768298547,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.007239076208230277,1000000.0,1281256.5814199988,1184994.0996394402,0.18499409963944013,-0.017626434365883847,1173246.3589496934,0.1732463589496933,11747.740689746803,0.011747740689746822
2019-11-12,0.0,0.3048991238964185,-779.0038125124074,0.0,0.0,0.0,992297.7193576328,302550.70527655643,689747.0140810765,-7702.2806423670845,-0.0077022806423671,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.000784434670893952,1000000.0,1281256.5814199988,1184064.5491828783,0.1840645491828783,0.00018191228240982404,1173459.786872679,0.17345978687267882,10604.76231019944,0.010604762310199467
2019-11-13,0.0,0.3048991238964185,3384.6976818915764,0.0,0.0,0.0,995682.4170395244,303582.69663441944,692099.720405105,-4317.582960475469,-0.0043175829604754,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0034109699295516993,1000000.0,1281256.5814199988,1188103.3577547893,0.18810335775478926,-0.0009503828428999439,1172344.550824402,0.17234455082440192,15758.806930387393,0.015758806930387337
2019-11-14,0.0,0.3048991238964185,6197.965733536336,0.0,0.0,0.0,1001880.3827730608,305472.4509565146,696407.9318165462,1880.3827730608173,0.0018803827730609,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.006224842005310149,1000000.0,1281256.5814199988,1195499.1134427912,0.19549911344279125,0.001507700039487414,1174112.0947499727,0.17411209474997258,21387.01869281847,0.02138701869281867
2019-11-15,0.0,0.3048991238964185,-5815.263656320974,0.0,0.0,0.0,996065.1191167398,303699.3821624757,692365.7369542641,-3934.880883260165,-0.0039348808832602,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.005804349257967467,1000000.0,1281256.5814199988,1188560.0190507788,0.1885600190507788,-0.007365855407003852,1165463.75482843,0.16546375482843012,23096.264222348807,0.023096264222348672
