date,trade_cash_flow,exposure,daily_pnl,buy_amount,sell_amount,trade_cost,account_total_assets,stock_assets,cash_assets,profit,profit_rate,fold,selected_params
2019-10-22,0.0,0.3344098893834249,3075.2205772674743,0.0,0.0,0.0,990938.5491562808,331379.65060912346,659558.8985471574,-9061.450843719183,-0.009061450843719232,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-10-23,0.0,0.3344098893834249,-7245.59170438017,0.0,0.0,0.0,983692.9574519006,328956.6530887442,654736.3043631564,-16307.042548099416,-0.01630704254809945,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-10-24,0.0,0.3344098893834249,-2202.964238127606,0.0,0.0,0.0,981489.993213773,328219.9600615563,653270.0331522167,-18510.006786226993,-0.01851000678622694,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-10-25,0.0,0.3344098893834249,6143.20571538063,0.0,0.0,0.0,987633.1989291536,330274.3088052964,657358.8901238572,-12366.801070846384,-0.012366801070846423,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-10-28,0.0,0.3344098893834249,9178.490894065006,0.0,0.0,0.0,996811.6898232186,333343.6869298874,663468.0028933312,-3188.3101767813787,-0.0031883101767813393,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-10-29,0.0,0.3344098893834249,-5652.672969922037,0.0,0.0,0.0,991159.0168532965,331453.3771872951,659705.6396660014,-8840.983146703453,-0.008840983146703452,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-10-30,0.0,0.3344098893834249,-1300.7719564127283,0.0,0.0,0.0,989858.2448968838,331018.38618123805,658839.8587156457,-10141.755103116157,-0.010141755103116101,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-10-31,0.0,0.3344098893834249,1746.6041920693447,0.0,0.0,0.0,991604.8490889532,331602.4678959046,660002.3811930486,-8395.150911046774,-0.008395150911046811,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-01,0.0,0.3344098893834249,4126.454916339446,0.0,0.0,0.0,995731.3040052927,332982.3952280234,662748.9087772693,-4268.69599470729,-0.00426869599470725,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-04,0.0,0.3344098893834249,4720.521437871792,0.0,0.0,0.0,1000451.8254431644,334560.98427989415,665890.8411632703,451.82544316444546,0.0004518254431644664,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-05,0.0,0.3344098893834249,5683.106074064068,0.0,0.0,0.0,1006134.9315172285,336461.47115347616,669673.4603637523,6134.931517228484,0.006134931517228548,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-06,0.0,0.28977788264352616,-3260.9031061802634,0.0,0.0,0.0,1002874.0284110482,290610.71251113707,712263.3158999111,2874.0284110482316,0.002874028411048224,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-07,-15857.37928156821,0.34953113063631724,-420.81500576400725,254200.0669561541,239078.8257032618,317.75008369519264,1002453.2134052842,350388.6050915584,652064.6083137258,2453.2134052842157,0.0024532134052841492,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-08,44553.90072810392,0.3048991238964185,-2135.1112612461034,0.0,44632.006739898745,0.0,1000318.1021440382,304996.1129614453,695321.9891825928,318.10214403818827,0.00031810214403815706,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-11,0.0,0.3048991238964185,-7241.378973892786,0.0,0.0,0.0,993076.7231701453,302788.22285650345,690288.5003136419,-6923.276829854702,-0.006923276829854719,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-12,0.0,0.3048991238964185,-779.0038125124074,0.0,0.0,0.0,992297.7193576329,302550.70527655643,689747.0140810765,-7702.2806423670845,-0.00770228064236711,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-13,0.0,0.3048991238964185,3384.6976818915764,0.0,0.0,0.0,995682.4170395245,303582.69663441944,692099.720405105,-4317.582960475469,-0.004317582960475463,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-14,0.0,0.3048991238964185,6197.965733536336,0.0,0.0,0.0,1001880.3827730608,305472.4509565146,696407.9318165462,1880.3827730608173,0.0018803827730609068,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-15,0.0,0.3048991238964185,-5815.263656320974,0.0,0.0,0.0,996065.1191167398,303699.3821624757,692365.7369542641,-3934.8808832601644,-0.003934880883260217,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-18,0.0,0.3048991238964185,2478.801612905462,0.0,0.0,0.0,998543.9207296453,304455.1666025636,694088.7541270817,-1456.079270354705,-0.0014560792703547376,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-19,0.0,0.3048991238964185,14960.102366550542,0.0,0.0,0.0,1013504.0230961959,309016.4887075256,704487.5343886702,13504.023096195888,0.013504023096195805,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-20,0.0,0.3048991238964185,384.74701302423955,0.0,0.0,0.0,1013888.7701092202,309133.7977347185,704754.9723745016,13888.770109220175,0.013888770109220072,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-21,0.0,0.3048991238964185,-102.9509848884245,0.0,0.0,0.0,1013785.8191243317,309102.4080696217,704683.4110547099,13785.819124331698,0.013785819124331633,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-22,0.0,0.3048991238964185,-3859.38310717388,0.0,0.0,0.0,1009926.4360171579,307925.6855414638,702000.7504756941,9926.43601715786,0.009926436017157814,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-25,0.0,0.3048991238964185,-2785.80590816884,0.0,0.0,0.0,1007140.630108989,307076.2957607176,700064.3343482714,7140.63010898896,0.00714063010898891,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-26,0.0,0.3048991238964185,8168.035577851953,0.0,0.0,0.0,1015308.6656868409,309566.72265235946,705741.9430344815,15308.66568684089,0.015308665686840861,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-27,0.0,0.3048991238964185,7439.864074203568,0.0,0.0,0.0,1022748.5297610445,311835.1306904926,710913.399070552,22748.52976104454,0.022748529761044578,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-28,0.0,0.3048991238964185,-513.021145189204,0.0,0.0,0.0,1022235.5086158552,311678.710992784,710556.7976230712,22235.508615855244,0.022235508615855215,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-11-29,0.0,0.3048991238964185,-766.6384113367706,0.0,0.0,0.0,1021468.8702045185,311444.9636128221,710023.9065916964,21468.87020451855,0.021468870204518486,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-02,0.0,0.3048991238964185,2847.2456758988674,0.0,0.0,0.0,1024316.1158804174,312313.0863249215,712003.0295554958,24316.115880417405,0.024316115880417488,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-03,0.0,0.3048991238964185,4842.70717896838,0.0,0.0,0.0,1029158.8230593858,313789.6235010759,715369.1995583099,29158.82305938576,0.029158823059385774,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-04,0.0,0.3048991238964185,1012.7195707459883,0.0,0.0,0.0,1030171.5426301317,314098.4008109491,716073.1418191826,30171.542630131706,0.030171542630131665,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-05,20074.671986684705,0.2842289910277902,5866.3581489173075,186429.38314116007,207099.51600978835,233.03672892645008,1036037.900779049,294472.0072049789,741565.8935740702,36037.90077904903,0.036037900779049004,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-06,0.0,0.2842289910277902,2400.467581142654,0.0,0.0,0.0,1038438.3683601917,295154.289683562,743284.0786766297,38438.3683601917,0.038438368360191655,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-09,0.0,0.2842289910277902,56.860915414538816,0.0,0.0,0.0,1038495.2292756062,295170.4512041792,743324.778071427,38495.22927560622,0.038495229275606224,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-10,0.0,0.2842289910277902,5434.821576738346,0.0,0.0,0.0,1043930.0508523446,296715.1850573516,747214.865794993,43930.050852344604,0.04393005085234458,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-11,0.0,0.2842289910277902,-4607.0359758619015,0.0,0.0,0.0,1039323.0148764827,295405.7318703036,743917.283006179,39323.01487648266,0.03932301487648271,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-12,0.0,0.2842289910277902,2013.315288036421,0.0,0.0,0.0,1041336.3301645191,295977.97444324306,745358.355721276,41336.33016451914,0.0413363301645191,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-13,0.0,0.2842289910277902,7427.29262359403,0.0,0.0,0.0,1048763.622788113,298089.02633171534,750674.5964563978,48763.622788113076,0.04876362278811297,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-16,0.0,0.2842289910277902,5982.475064946801,0.0,0.0,0.0,1054746.0978530599,299789.4191832741,754956.6786697858,54746.09785305988,0.05474609785305984,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-17,0.0,0.2842289910277902,8874.326224339351,0.0,0.0,0.0,1063620.4240773993,302311.7599720695,761308.6641053298,63620.42407739931,0.0636204240773992,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-18,0.0,0.2842289910277902,-667.3861881610744,0.0,0.0,0.0,1062953.0378892382,302122.06946918264,760830.9684200556,62953.037889238214,0.06295303788923823,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-19,0.0,0.2842289910277902,-410.8422641783991,0.0,0.0,0.0,1062542.1956250598,302005.2961869636,760536.8994380962,62542.19562505977,0.0625421956250598,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-20,0.0,0.2842289910277902,-5844.040008855636,0.0,0.0,0.0,1056698.1556162043,300344.25059172057,756353.9050244837,56698.155616204254,0.05669815561620428,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-23,0.0,0.2842289910277902,-3698.5380961446695,0.0,0.0,0.0,1052999.6175200595,299293.0188403755,753706.598679684,52999.61752005946,0.05299961752005955,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-24,0.0,0.2842289910277902,20435.959803524438,0.0,0.0,0.0,1073435.577323584,305101.5110760157,768334.0662475682,73435.57732358389,0.07343557732358397,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-25,0.0,0.2842289910277902,9075.337650412963,0.0,0.0,0.0,1082510.914973997,307680.98513962916,774829.9298343679,82510.91497399705,0.0825109149739971,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-26,0.0,0.2842289910277902,496.69169506815666,0.0,0.0,0.0,1083007.606669065,307822.1593189702,775185.4473500948,83007.60666906508,0.08300760666906504,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-27,0.0,0.2842289910277902,-3154.511388651189,0.0,0.0,0.0,1079853.095280414,306925.55572978826,772927.5395506257,79853.09528041398,0.07985309528041395,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-30,0.0,0.2842289910277902,3681.4308076985426,0.0,0.0,0.0,1083534.5260881125,307971.925093799,775562.6009943135,83534.5260881125,0.0835345260881124,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2019-12-31,0.0,0.25366520757668787,491.8315737022365,0.0,0.0,0.0,1084026.3576618147,274979.7710348851,809046.5866269296,84026.35766181466,0.08402635766181477,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-02,0.0,0.2842289910277902,9737.004070670671,0.0,0.0,0.0,1093763.3617324852,310879.2567283882,782884.1050040971,93763.36173248524,0.09376336173248534,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-03,37288.86735316317,0.24655873485144525,5683.854357849326,105155.29162438617,142825.54780073112,131.44411453048272,1099447.2160903346,271078.31463517644,828368.9014551581,99447.21609033458,0.09944721609033458,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-06,0.0,0.24655873485144525,7123.158796755038,0.0,0.0,0.0,1106570.3748870897,272834.5916562503,833735.7832308394,106570.37488708971,0.10657037488708965,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-07,0.0,0.24655873485144525,-3912.720354990901,0.0,0.0,0.0,1102657.654532099,271869.87627569627,830787.7782564026,102657.65453209891,0.10265765453209896,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-08,0.0,0.24655873485144525,2725.205532291565,0.0,0.0,0.0,1105382.8600643903,272541.79950394825,832841.060560442,105382.86006439035,0.10538286006439024,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-09,0.0,0.24655873485144525,3170.172956118812,0.0,0.0,0.0,1108553.0330205092,273323.4333372692,835229.59968324,108553.03302050917,0.10855303302050912,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-10,0.0,0.24655873485144525,1180.5595551317583,0.0,0.0,0.0,1109733.5925756409,273614.5106075992,836119.0819680416,109733.59257564088,0.10973359257564086,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-13,0.0,0.24655873485144525,12497.769894851584,0.0,0.0,0.0,1122231.3624704925,276695.9449413383,845535.4175291541,122231.36247049249,0.12223136247049249,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-14,0.0,0.24655873485144525,655.1491625545134,0.0,0.0,0.0,1122886.5116330471,276857.47768999677,846029.0339430503,122886.51163304714,0.12288651163304709,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-15,0.0,0.24655873485144525,-1815.08326536235,0.0,0.0,0.0,1121071.4283676846,276409.95305643894,844661.4753112457,121071.4283676846,0.12107142836768459,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-16,0.0,0.24655873485144525,3195.6184931867833,0.0,0.0,0.0,1124267.0468608716,277197.860709187,847069.1861516846,124267.0468608716,0.12426704686087153,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-17,0.0,0.24655873485144525,559.7202853895285,0.0,0.0,0.0,1124826.767146261,277335.8646346233,847490.9025116377,124826.76714626094,0.12482676714626084,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-20,0.0,0.24655873485144525,5369.073970235454,0.0,0.0,0.0,1130195.8411164964,278659.65672004834,851536.1843964481,130195.84111649636,0.1301958411164963,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-21,0.0,0.24655873485144525,-6083.664993644603,0.0,0.0,0.0,1124112.176122852,277159.6759759554,846952.5001468966,124112.1761228519,0.12411217612285186,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-22,0.0,0.24655873485144525,17126.756176600655,0.0,0.0,0.0,1141238.9322994526,281382.42731096724,859856.5049884854,141238.9322994526,0.1412389322994525,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-01-23,0.0,0.24655873485144525,-8607.778731548588,0.0,0.0,0.0,1132631.153567904,279260.1042770354,853371.0492908685,132631.1535679039,0.1326311535679039,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-03,0.0,0.24655873485144525,-25993.274285480707,0.0,0.0,0.0,1106637.8792824233,272851.23545456066,833786.6438278626,106637.8792824233,0.10663787928242319,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-04,0.0,0.24655873485144525,20212.002972025883,0.0,0.0,0.0,1126849.8822544492,277834.681336157,849015.2009182922,126849.88225444918,0.12684988225444926,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-05,0.0,0.24655873485144525,9984.947389276802,0.0,0.0,0.0,1136834.8296437259,280296.55733201536,856538.2723117105,136834.82964372588,0.13683482964372584,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-06,0.0,0.24655873485144525,5829.53893546527,0.0,0.0,0.0,1142664.3685791912,281733.8810767109,860930.4875024803,142664.36857919116,0.14266436857919107,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-07,0.0,0.24655873485144525,-1726.7016303706123,0.0,0.0,0.0,1140937.6669488207,281308.14770726085,859629.5192415598,140937.6669488207,0.1409376669488207,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-10,65417.20246891468,0.18072556106323356,803.3489449621094,100254.42172254782,166087.5955107595,125.31802715318477,1141741.0158937827,206341.78568631015,935399.2302074726,141741.01589378272,0.14174101589378263,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-11,0.0,0.18072556106323356,1284.1606816705794,0.0,0.0,0.0,1143025.1765754533,206573.8663460004,936451.3102294528,143025.17657545325,0.14302517657545333,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-12,0.0,0.18072556106323356,8171.833338713891,0.0,0.0,0.0,1151197.0099141672,208050.7255110547,943146.2844031125,151197.00991416723,0.1511970099141673,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-13,0.0,0.18072556106323356,-565.7003608273276,0.0,0.0,0.0,1150631.3095533398,207948.48899595052,942682.8205573893,150631.30955333984,0.1506313095533398,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-14,0.0,0.18072556106323356,-1030.9414549940016,0.0,0.0,0.0,1149600.3680983458,207762.17152307337,941838.1965752725,149600.36809834582,0.14960036809834576,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-17,0.0,0.18072556106323356,10829.657146866326,0.0,0.0,0.0,1160430.0252452123,209719.36738706328,950710.6578581489,160430.02524521225,0.16043002524521222,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-18,0.0,0.18072556106323356,6878.032847047795,0.0,0.0,0.0,1167308.05809226,210962.40373235734,956345.6543599027,167308.05809226003,0.16730805809226013,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-19,0.0,0.18072556106323356,-3107.2586674768577,0.0,0.0,0.0,1164200.799424783,210400.84266630898,953799.9567584741,164200.7994247831,0.16420079942478316,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-20,0.0,0.18072556106323356,3844.5878074366824,0.0,0.0,0.0,1168045.3872322198,211095.65795486484,956949.7292773549,168045.3872322198,0.16804538723221984,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-21,0.0,0.18072556106323356,2398.169036686569,0.0,0.0,0.0,1170443.5562689065,211529.0683995445,958914.4878693619,170443.55626890645,0.1704435562689064,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-24,0.0,0.18072556106323356,4932.1977932680165,0.0,0.0,0.0,1175375.7540621744,212420.44261300768,962955.3114491666,175375.75406217435,0.17537575406217432,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-25,0.0,0.18072556106323356,10711.155888187233,0.0,0.0,0.0,1186086.9099503616,214356.2222705361,971730.6876798255,186086.9099503616,0.18608690995036148,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-26,0.0,0.18072556106323356,-14004.236646335952,0.0,0.0,0.0,1172082.6733040258,211825.29874536474,960257.374558661,172082.67330402578,0.1720826733040257,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-27,0.0,0.18072556106323356,-6699.489561168516,0.0,0.0,0.0,1165383.183742857,210614.52973558527,954768.6540072719,165383.18374285707,0.165383183742857,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-02-28,0.0,0.18072556106323356,-13505.642826749696,0.0,0.0,0.0,1151877.5409161076,208173.71485820133,943703.8260579063,151877.5409161076,0.1518775409161075,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-03-02,0.0,0.18072556106323356,4122.138407147612,0.0,0.0,0.0,1155999.679323255,208918.69063461336,947080.9886886417,155999.67932325508,0.15599967932325498,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2020-03-03,0.0,0.18072556106323356,3527.6339643583733,0.0,0.0,0.0,1159527.3132876134,209556.22426204773,949971.0890255657,159527.31328761345,0.15952731328761338,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
