trade_date,channel,buy_amount,sell_amount,net_buy_amount,turnover,net_buy_ma5,net_buy_ma20
2016-01-05,沪股通,28.1518,13.858,885.5936,,875.3659,884.81983
2016-01-06,沪股通,12.4067,18.9751,879.0252,,876.56098,883.4587349999999
2016-01-07,沪股通,3.4416,3.4449,879.0219000000001,,877.18606,882.186995
2016-01-08,沪股通,23.1867,21.6494,880.5592,,879.0999400000001,881.3269549999999
2016-01-11,沪股通,13.2959,18.9787,874.8764,,879.8152600000001,880.1006450000001
2016-01-12,沪股通,13.4741,22.0398,866.3107000000001,,875.9586800000001,878.6884199999998
2016-01-13,沪股通,14.0085,13.0425,867.2767,,873.60898,877.5128050000001
2016-01-14,沪股通,16.9446,19.8655,864.3558,,870.6757600000001,876.4551000000001
2016-01-15,沪股通,11.513,14.9174,860.9514,,866.7542000000001,875.12193
2016-01-18,沪股通,12.7036,11.8945,861.7605,,864.13102,874.1644050000001
2016-01-19,沪股通,13.1755,10.1767,864.7592999999999,,863.8207400000001,872.9131850000001
2016-01-20,沪股通,10.034,18.8417,855.9516,,861.55572,871.3720599999999
2016-01-21,沪股通,8.7096,11.6028,853.0584,,859.29624,869.9152099999999
2016-01-22,沪股通,12.6522,9.4406,856.27,,858.35996,868.999885
2016-01-25,沪股通,9.4707,8.9442,856.7964999999999,,857.36716,868.2968000000001
2016-01-26,沪股通,12.222,14.8408,854.1777000000001,,855.25084,867.5990400000001
2016-01-27,沪股通,54.1216,10.9229,897.3764,,863.5358,868.8153699999999
2016-01-28,沪股通,20.2082,25.1934,892.3911999999999,,871.40236,869.6401050000001
2016-01-29,沪股通,37.9806,23.407,906.9648,,881.5413199999999,871.438855
2016-02-01,沪股通,16.108800000000002,19.6932,903.3804,,890.8581,873.0428850000001
2016-02-02,沪股通,17.6479,18.8497,902.1786,,900.4582800000001,873.872135
2016-02-03,沪股通,7.1399,30.918000000000003,878.4005000000001,,896.6631,873.8408999999999
2016-02-04,沪股通,12.216,10.8389,879.7775999999999,,894.14038,873.878685
2016-02-05,沪股通,7.261900000000001,8.2398,878.7997,,888.50736,873.79071
2016-02-15,沪股通,12.878900000000002,15.0868,876.5917999999999,,883.14964,873.8764799999999
2016-02-16,沪股通,14.879,12.8579,878.6129,,878.4365,874.49159
2016-02-17,沪股通,11.746300000000002,15.1831,875.1761,,877.79162,874.8865599999999
2016-02-18,沪股通,14.1618,11.7163,877.6216000000001,,877.36042,875.54985
2016-02-19,沪股通,11.6543,11.6503,877.6256,,877.1256,876.38356
2016-02-22,沪股通,13.155,14.2727,876.5079,,877.10882,877.12093
2016-02-23,沪股通,10.5671,7.8501,879.2249,,877.23122,877.8442099999999
2016-02-24,沪股通,9.8569,12.6528,876.429,,877.4817999999999,878.86808
2016-02-25,沪股通,14.1042,13.7995,876.7337,,877.30422,880.051845
2016-02-26,沪股通,21.280700000000003,8.1096,889.9047999999999,,879.76006,881.733585
2016-02-29,沪股通,25.9586,8.8954,906.968,,885.85208,884.24216
2016-03-01,沪股通,16.4875,11.4602,911.9953,,892.4061599999999,887.1330399999999
2016-03-02,沪股通,32.846599999999995,8.4413,936.4006,,904.4004799999999,889.0842500000001
2016-03-03,沪股通,19.4247,27.723000000000003,928.1023,,914.6742,890.8698049999999
2016-03-04,沪股通,39.1804,21.866,945.4167,,925.7765800000001,892.7924
2016-03-07,沪股通,19.8522,12.2605,953.0084,,934.9846600000001,895.2737999999999
2016-03-08,沪股通,12.433699999999998,15.8825,949.5596,,942.4975200000001,897.64285
2016-03-09,沪股通,10.8641,10.6272,949.7965,,945.1767,901.21265
2016-03-10,沪股通,10.9833,8.606900000000001,952.1729,,949.99082,904.8324150000001
2016-03-11,沪股通,17.8386,8.7711,961.2404,,953.1555599999999,908.95445
2016-03-14,沪股通,18.5392,15.3134,964.4662,,955.44712,913.34817
2016-03-15,沪股通,16.0133,18.7921,961.6874,,957.8726800000001,917.5018950000001
2016-03-16,沪股通,22.7251,25.4978,958.9147,,959.69632,921.688825
2016-03-17,沪股通,29.1694,13.2926,974.7915,,964.2200399999999,926.5473199999999
2016-03-18,沪股通,41.8205,31.8225,984.7895,,968.92986,931.905515
2016-03-21,沪股通,33.4781,35.1145,983.1531,,972.66724,937.2377749999999
2016-03-22,沪股通,33.6182,29.4679,987.3034,,977.79044,942.6417000000001
2016-03-23,沪股通,19.647,20.9491,986.0013,,983.20776,948.1203150000001
2016-03-29,沪股通,16.3042,19.1259,983.1796,,984.88538,953.4426100000001
2016-03-30,沪股通,23.9718,13.394100000000002,993.7573,,986.67894,958.6352350000001
2016-03-31,沪股通,34.8755,13.4005,1015.2323,,993.09478,964.04845
2016-04-01,沪股通,11.431,16.1586,1010.5047,,997.7350400000001,968.97392
2016-04-05,沪股通,13.9269,13.6764,1010.7552,,1002.6858199999999,972.69165
2016-04-06,沪股通,13.4627,17.6722,1006.5457,,1007.3590399999999,976.6138200000001
2016-04-07,沪股通,11.5336,13.105,1004.9743,,1009.6024399999999,979.5917
2016-04-08,沪股通,10.3014,12.8274,1002.4483,,1007.0456399999999,982.063695
2016-04-11,沪股通,21.055300000000003,11.5721,1011.9315,,1007.3309999999999,985.1822900000001
2016-04-12,沪股通,15.6077,6.9107,1020.6285,,1009.30566,988.72389
2016-04-13,沪股通,45.6967,14.1543,1052.1709,,1018.4307000000001,993.72379
2016-04-14,沪股通,25.0944,10.6543,1066.611,,1030.7580400000002,998.99232
2016-04-15,沪股通,14.7773,15.5589,1065.8294,,1043.43426,1004.0604800000001
2016-04-18,沪股通,9.4945,20.3623,1054.9616,,1052.0402800000002,1008.7241899999999
2016-04-19,沪股通,12.9183,10.8978,1056.9821000000002,,1059.3110000000001,1013.6275600000001
2016-04-20,沪股通,18.8649,34.2297,1041.6173,,1057.2002800000002,1016.96885
2016-04-21,沪股通,17.2229,15.6518,1043.1884,,1052.51576,1019.8887950000001
2016-04-22,沪股通,11.4553,13.3643,1041.2794,,1047.60576,1022.79511
2016-04-25,沪股通,9.9029,11.2045,1039.9778,,1044.609,1025.42883
2016-04-26,沪股通,11.8905,10.061,1041.8073,,1041.57404,1028.21913
2016-04-27,沪股通,7.203200000000001,10.5711,1038.4394,,1040.9384599999998,1030.9821200000001
2016-04-28,沪股通,12.2239,15.0289,1035.6344,,1039.4276599999998,1033.075975
2016-04-29,沪股通,10.208,9.3185,1036.5239,,1038.4765599999998,1034.140555
2016-05-03,沪股通,17.9705,11.8175,1042.6769,,1039.0163799999998,1035.749165
2016-05-04,沪股通,9.0801,11.839,1039.918,,1038.63852,1037.2073050000001
2016-05-05,沪股通,6.925800000000001,12.5638,1034.28,,1037.80664,1038.59402
2016-05-06,沪股通,6.9677,20.5645,1020.6832,,1034.8164,1039.379465
2016-05-09,沪股通,7.8816,13.222,1015.3428,,1030.5801800000002,1040.02419
2016-05-10,沪股通,11.7961,15.9113,1011.2276,,1024.29032,1039.988995
2016-05-11,沪股通,8.5386,10.9403,1008.8259,,1018.0719000000001,1039.398865
2016-05-12,沪股通,6.4605,11.019,1004.2674,,1012.0693800000001,1037.00369
2016-05-13,沪股通,5.413200000000001,12.7183,996.9623,,1007.3252,1033.521255
2016-05-16,沪股通,5.626900000000001,5.3026,997.2866,,1003.71396,1030.0941149999999
2016-05-17,沪股通,6.710800000000001,8.171,995.8264,,1000.63372,1027.137355
2016-05-18,沪股通,7.888999999999999,12.125,991.5904,,997.1866200000001,1023.8677700000001
2016-05-19,沪股通,5.1485,6.9351,989.8038,,994.2939,1021.277095
2016-05-20,沪股通,7.9861,5.8462,991.9437,,993.29018,1018.7148599999998
2016-05-23,沪股通,10.108,6.6677,995.384,,992.90966,1016.42009
2016-05-24,沪股通,5.942200000000001,6.688400000000001,994.6378,,992.67194,1014.15309
2016-05-25,沪股通,16.1935,3.6007,1007.2306,,995.7999800000001,1012.4242550000001
2016-05-26,沪股通,9.9129,6.8147,1010.3288,,999.90498,1011.0187249999999
2016-05-27,沪股通,10.4495,4.3008,1016.4775,,1004.8117399999999,1010.06088
2016-05-30,沪股通,30.2012,5.8912,1040.7875,,1013.89244,1010.27406
2016-05-31,沪股通,44.5175,10.1499,1075.1551,,1029.9959,1011.89797
2016-06-01,沪股通,30.9304,11.9186,1094.1669,,1047.3831599999999,1014.6104149999999
2016-06-02,沪股通,13.0917,5.0934,1102.1652,,1065.7504399999998,1018.0046749999999
2016-06-03,沪股通,24.2875,10.429200000000002,1116.0235,,1085.6596399999999,1022.7716900000001
2016-06-06,沪股通,15.7369,13.7297,1118.0307,,1101.10828,1027.906085
2016-06-07,沪股通,17.7971,6.5527,1129.2750999999998,,1111.93228,1033.80846
2016-06-08,沪股通,17.4936,18.0545,1128.7142,,1118.8417399999998,1039.8028749999999
2016-06-13,沪股通,14.9891,25.8188,1117.8845,,1121.9856,1045.48373
2016-06-14,沪股通,9.14,11.7228,1115.3017,,1121.84124,1051.4007
2016-06-15,沪股通,11.304,18.3026,1108.3031,,1119.89572,1056.951525
2016-06-16,沪股通,10.4297,19.6812,1099.0516,,1113.85102,1062.1127849999998
2016-06-17,沪股通,20.63,13.3317,1106.3499000000002,,1109.3781599999998,1067.8507599999998
2016-06-20,沪股通,8.6025,8.2445,1106.7079,,1107.14284,1073.6959650000001
2016-06-21,沪股通,10.2749,11.1593,1105.8235,,1105.2472000000002,1079.389955
2016-06-22,沪股通,13.2681,6.209,1112.8826,,1106.1631000000002,1085.264885
2016-06-23,沪股通,8.5058,9.2493,1112.1391,,1108.7806,1091.13995
2016-06-24,沪股通,6.691599999999999,27.3769,1091.4538,,1105.80138,1095.35111
2016-06-27,沪股通,12.4344,13.2715,1090.6167,,1102.5831400000002,1099.365505
2016-06-28,沪股通,10.3078,11.2176,1089.7069,,1099.3598200000001,1103.026975
2016-06-29,沪股通,22.3085,13.3632,1098.6522,,1096.5137399999999,1105.92021
2016-07-04,沪股通,25.7637,14.2723,1110.1436,,1096.11464,1107.669635
2016-07-05,沪股通,12.0288,13.613499999999998,1108.5589,,1099.53566,1108.389235
2016-07-06,沪股通,9.0013,15.452,1102.1082,,1101.83396,1108.3863850000002
2016-07-07,沪股通,10.8373,12.9572,1099.9883,,1103.8902400000002,1107.584625
2016-07-08,沪股通,11.4144,13.6851,1097.7176,,1103.70332,1106.5689699999998
2016-07-11,沪股通,26.1431,10.6469,1113.2138,,1104.3173599999998,1105.765905
2016-07-12,沪股通,30.0042,13.105,1130.113,,1108.62818,1105.835845
2016-07-13,沪股通,24.0985,19.2886,1134.9229,,1115.19112,1106.6877650000001
2016-07-14,沪股通,16.9172,9.8857,1141.9544,,1123.5843399999999,1108.0204
2016-07-15,沪股通,14.7171,10.559,1146.1125,,1133.26332,1109.9108700000002
2016-07-18,沪股通,15.3181,8.2126,1153.218,,1141.2641600000002,1112.6191900000001
2016-07-19,沪股通,13.7232,8.2688,1158.6724000000002,,1146.97604,1115.2353150000001
2016-07-20,沪股通,9.6667,6.245,1162.0941,,1152.41028,1118.004625
2016-07-21,沪股通,16.9051,9.9039,1169.0953,,1157.8384600000002,1121.1682150000001
2016-07-22,沪股通,11.6217,8.7025,1172.0145,,1163.0188600000001,1124.12481
2016-07-25,沪股通,12.3525,7.866,1176.501,,1167.67546,1127.342905
2016-07-26,沪股通,15.8669,11.1702,1181.1977,,1172.18052,1131.8301
2016-07-27,沪股通,30.965,21.213,1190.9497,,1177.9516399999998,1136.8467500000002
2016-07-28,沪股通,14.8854,20.5535,1185.2816,,1181.1888999999999,1141.625485
2016-07-29,沪股通,11.0125,10.1565,1186.1376,,1184.01352,1145.999755
2016-08-01,沪股通,18.9369,8.3894,1196.6851,,1188.05034,1150.32683
2016-08-03,沪股通,12.7591,14.441,1195.0032,,1190.81144,1154.6490450000001
2016-08-04,沪股通,10.2453,14.619000000000002,1190.6295,,1190.7474,1159.07511
2016-08-05,沪股通,12.7306,7.9811,1195.379,,1192.76688,1163.8446450000001
2016-08-08,沪股通,15.7444,9.5113,1201.6121,,1195.86178,1169.03937
2016-08-09,沪股通,20.8026,7.8811,1214.5336,,1199.43148,1174.10536
2016-08-10,沪股通,17.4,6.9461,1224.9875,,1205.42834,1178.8490849999998
2016-08-11,沪股通,17.6301,10.588,1232.0296,,1213.70836,1183.70442
2016-08-12,沪股通,19.748,17.434,1234.3436,,1221.50128,1188.32388
2016-08-15,沪股通,25.6056,21.7692,1238.18,,1228.81486,1192.927255
2016-08-16,沪股通,58.3402,11.4785,1285.0417,,1242.91648,1199.5184399999998
2016-08-17,沪股通,27.1715,12.1155,1300.0977,,1257.9385200000002,1206.5897049999999
2016-08-18,沪股通,22.4444,10.724,1311.8181,,1273.89622,1214.0759050000001
2016-08-19,沪股通,14.9114,11.3544,1315.3751000000002,,1290.10252,1221.389895
2016-08-22,沪股通,12.0614,12.9811,1314.4554,,1305.3576,1228.5119399999999
2016-08-23,沪股通,14.2578,12.503699999999998,1316.2095000000002,,1311.5911600000002,1235.497365
2016-08-24,沪股通,11.4596,9.203,1318.4661,,1315.26484,1242.360785
2016-08-25,沪股通,17.720299999999998,14.3396,1321.8468,,1317.27058,1248.9056400000002
2016-08-26,沪股通,12.3994,10.4291,1323.8171,,1318.95898,1255.8324149999999
2016-08-29,沪股通,15.791099999999998,16.127,1323.4812,,1320.76414,1262.699595
2016-08-30,沪股通,30.1771,21.1433,1332.515,,1324.02524,1269.49109
2016-08-31,沪股通,13.9865,11.194,1335.3075,,1327.39352,1276.5063049999999
2016-09-01,沪股通,12.0143,10.817,1336.5048000000002,,1330.32512,1283.80007
2016-09-02,沪股通,14.3924,16.2257,1334.6715,,1332.4959999999999,1290.764695
2016-09-05,沪股通,23.062800000000003,8.3549,1349.3794,,1337.67564,1298.15306
2016-09-06,沪股通,18.9512,10.1405,1358.1901,,1342.81066,1305.335885
2016-09-07,沪股通,18.6087,13.771,1363.0278,,1348.35472,1312.2378999999999
2016-09-08,沪股通,17.4604,7.9312,1372.557,,1355.5651599999999,1319.2642700000001
2016-09-09,沪股通,19.7896,23.285300000000003,1369.0613,,1362.4431200000001,1326.0001550000002
2016-09-12,沪股通,13.9866,39.781,1343.2669,,1361.22062,1331.2545
2016-09-13,沪股通,15.3899,18.7714,1339.8854,,1357.5596799999998,1333.996685
2016-09-14,沪股通,12.6925,24.3684,1328.2095000000002,,1350.5960200000002,1335.402275
2016-09-19,沪股通,13.8372,22.1065,1319.9402,,1340.0726600000003,1335.80838
2016-09-20,沪股通,12.6361,21.165,1311.4113,,1328.54266,1335.6101899999999
2016-09-21,沪股通,14.0063,16.555699999999998,1308.8619,,1321.6616600000002,1335.330515
2016-09-22,沪股通,24.0227,13.5933,1319.2913,,1317.54284,1335.484605
2016-09-23,沪股通,17.7757,12.2978,1324.7692000000002,,1316.8547800000001,1335.79976
2016-09-26,沪股通,16.6138,20.3934,1320.9896,,1317.0646600000002,1335.7568999999999
2016-09-27,沪股通,11.4351,14.7994,1317.6253,,1318.30746,1335.44731
2016-09-28,沪股通,7.7972,9.4432,1315.9793,,1319.73094,1335.072215
2016-09-29,沪股通,12.504,6.8746,1321.6087,,1320.1944200000003,1334.5269
2016-10-11,沪股通,30.3639,20.605500000000003,1331.3671,,1321.514,1334.32988
2016-10-12,沪股通,11.8357,17.5906,1325.6122,,1322.4385200000002,1333.78525
2016-10-13,沪股通,11.5944,16.8997,1320.3069,,1322.97484,1333.06702
2016-10-14,沪股通,19.0687,9.6796,1329.696,,1325.71818,1332.08285
2016-10-17,沪股通,13.1419,14.8882,1327.9497,,1326.98638,1330.5708300000001
2016-10-18,沪股通,18.6634,12.1469,1334.4661999999998,,1327.6062,1329.14275
2016-10-19,沪股通,12.4877,8.5777,1338.3762,,1330.1589999999999,1327.43371
2016-10-20,沪股通,10.5855,6.917999999999999,1342.0437,,1334.5063599999999,1326.0828299999998
2016-10-24,沪股通,25.328000000000003,17.7686,1349.6031,,1338.48778,1326.39964
2016-10-25,沪股通,23.1325,13.9853,1358.7503,,1344.6479,1327.342885
2016-10-26,沪股通,14.8303,12.4857,1361.0948999999998,,1349.9736399999997,1328.987155
2016-10-27,沪股通,10.7707,16.5381,1355.3275,,1353.3638999999998,1330.75652
2016-10-28,沪股通,19.1687,16.6171,1357.8791,,1356.53098,1333.07991
2016-10-31,沪股通,14.9049,13.4554,1359.3285999999998,,1358.47608,1335.603245
2016-11-01,沪股通,14.9538,10.8678,1363.4145999999998,,1359.4089399999998,1337.8094099999998
2016-11-02,沪股通,11.6967,21.480100000000004,1353.6312,,1357.9162000000001,1339.25251
2016-11-03,沪股通,13.7058,17.735799999999998,1349.6012,,1356.7709399999999,1340.68309
2016-11-04,沪股通,12.8915,14.7657,1347.727,,1354.74052,1342.188175
2016-11-07,沪股通,10.9975,10.2785,1348.446,,1352.5639999999999,1343.81151
2016-11-08,沪股通,17.4087,14.1968,1351.6579000000002,,1350.21266,1345.31397
2016-11-09,沪股通,16.235,56.6478,1311.2451,,1341.73544,1344.30787
2016-11-10,沪股通,26.296100000000003,10.9143,1326.6269,,1337.14058,1344.358605
2016-11-11,沪股通,20.4974,27.1644,1319.9598999999998,,1331.5871599999998,1344.341255
2016-11-14,沪股通,23.7277,25.7319,1317.9557,,1325.4891,1343.7542399999998
2016-11-15,沪股通,15.0342,14.9158,1318.0741,,1318.77234,1343.26046
2016-11-16,沪股通,18.0748,11.0764,1325.0725,,1321.53782,1342.790775
2016-11-17,沪股通,12.6462,12.9341,1324.7846,,1321.16936,1342.111195
2016-11-18,沪股通,10.3852,11.0265,1324.1433,,1322.00604,1341.216175
2016-11-21,沪股通,15.3413,14.2091,1325.2755,,1323.4699999999998,1339.9997950000002
2016-11-22,沪股通,25.9863,12.739,1338.5228,,1327.55974,1338.9884200000001
2016-11-23,沪股通,26.7773,15.4769,1349.8232,,1332.50988,1338.424835
2016-11-24,沪股通,22.5917,13.7444,1358.6705,,1339.2870599999999,1338.591985
2016-11-25,沪股通,29.1031,12.0031,1375.7705,,1349.6125,1339.486555
2016-11-28,沪股通,33.4092,19.454,1389.7257,,1362.50254,1341.00641
2016-11-29,沪股通,38.4359,28.5851,1399.5765,,1374.7132800000002,1342.814505
2016-11-30,沪股通,29.7644,18.7448,1410.5960999999998,,1386.8678599999998,1345.66275
2016-12-01,沪股通,27.8364,18.4293,1420.0032,,1399.1344,1349.18285
2016-12-02,沪股通,24.7284,40.1223,1404.6092999999998,,1404.90216,1352.0269649999998
2016-12-05,沪股通,26.5599,41.4405,1389.7287,,1404.90276,1354.0910999999999
2016-12-06,沪股通,20.2954,25.0331,1384.991,,1401.9856599999998,1355.757755
2016-12-07,沪股通,19.1617,18.0438,1386.1089000000002,,1397.08822,1359.500945
2016-12-08,沪股通,26.8921,20.7757,1392.2253,,1391.53264,1362.7808650000002
2016-12-09,沪股通,34.3654,38.3739,1388.2168,,1388.2541400000002,1366.19371
2016-12-12,沪股通,26.0646,28.4225,1385.8589000000002,,1387.48018,1369.58887
2016-12-13,沪股通,19.6188,16.4455,1389.0322,,1388.28842,1373.136775
2016-12-14,沪股通,21.4766,20.959,1389.5498,,1388.9766,1376.36064
2016-12-15,沪股通,20.6915,23.1747,1387.0666,,1387.94486,1379.47474
2016-12-16,沪股通,23.4953,20.8701,1389.6917999999998,,1388.2398600000001,1382.7521649999999
2016-12-19,沪股通,10.9061,21.2225,1379.3754,,1386.94316,1385.45716
2016-12-20,沪股通,11.004,37.8899,1352.4895,,1379.63462,1386.155495
2016-12-21,沪股通,13.0628,14.9066,1350.6457,,1371.8538,1386.1966200000002
2016-12-22,沪股通,8.891,17.8023,1341.7344,,1362.7873599999998,1385.349815
2016-12-28,沪股通,11.7996,20.605300000000003,1332.9287,,1351.43474,1383.207725
2016-12-29,沪股通,11.3012,15.3465,1328.8834,,1341.33634,1380.16561
2016-12-30,沪股通,9.6313,12.415,1326.0997,,1336.05838,1376.49177
2017-01-03,沪股通,12.2946,18.8441,1319.5502,,1329.83928,1371.939475
2017-01-04,沪股通,14.7208,28.8521,1305.4189,,1322.5761799999998,1366.21026
2017-01-05,沪股通,15.4112,25.4336,1295.3964999999998,,1315.06974,1360.74962
2017-01-06,沪股通,11.2908,33.219,1273.4683,,1303.98672,1354.9366
2017-01-09,沪股通,12.9868,22.160300000000003,1264.2948,,1291.62574,1348.90179
2017-01-10,沪股通,10.6822,17.036199999999997,1257.9408,,1279.30386,1342.493385
2017-01-11,沪股通,19.3984,11.4676,1265.8716,,1271.3944,1336.1757
2017-01-12,沪股通,17.6294,11.1719,1272.3291,,1266.78092,1330.381315
2017-01-13,沪股通,21.1769,15.208900000000002,1278.2971,,1267.7466799999997,1325.003225
2017-01-16,沪股通,19.9348,33.236799999999995,1264.9951,,1267.88674,1318.80137
2017-01-17,沪股通,17.5213,12.4325,1270.0839,,1270.31536,1312.828075
2017-01-18,沪股通,21.7883,13.7384,1278.1338,,1272.7678,1307.381435
2017-01-19,沪股通,15.584,12.713299999999998,1281.0045,,1274.50288,1301.94707
2017-01-20,沪股通,17.1967,8.6077,1289.5935,,1276.76216,1297.4579749999998
2017-01-23,沪股通,17.137,10.5806,1296.1499,,1282.99312,1294.640995
2017-01-24,沪股通,17.6508,10.8885,1302.9122,,1289.5587799999998,1292.25432
2017-01-25,沪股通,12.9899,13.873,1302.0291,,1294.33784,1290.2690550000002
2017-01-26,沪股通,14.5338,10.4236,1306.1392999999998,,1299.3647999999998,1288.929585
2017-02-03,沪股通,18.8382,12.5717,1312.4057999999998,,1303.92726,1288.105705
2017-02-06,沪股通,31.5145,10.8478,1333.0725,,1311.3117799999998,1288.4543449999999
2017-02-07,沪股通,24.2152,14.2827,1343.005,,1319.33034,1289.627085
2017-02-08,沪股通,17.7617,12.8848,1347.8819,,1328.5009,1291.750235
2017-02-09,沪股通,30.3066,13.953399999999998,1364.2351,,1340.12006,1295.192165
2017-02-10,沪股通,25.1791,14.9179,1374.4963,,1352.53816,1300.2435650000002
2017-02-13,沪股通,30.7495,18.2962,1386.9496,,1363.31358,1306.3763050000002
2017-02-14,沪股通,23.3787,15.1956,1395.1327,,1373.7391200000002,1313.2359000000001
2017-02-15,沪股通,34.4313,16.340899999999998,1413.2231,,1386.80736,1320.603475
2017-02-16,沪股通,22.1968,11.7599,1423.66,,1398.69234,1328.17002
2017-02-17,沪股通,16.7255,14.9397,1425.4458,,1408.88224,1335.527455
2017-02-20,沪股通,23.073600000000003,11.2008,1437.3185999999998,,1418.95604,1344.14363
2017-02-21,沪股通,19.456,14.2755,1442.4991,,1428.4293199999997,1352.7643899999998
2017-02-22,沪股通,18.0575,14.6312,1445.9254,,1434.96978,1361.1539699999998
2017-02-23,沪股通,18.237,14.476400000000002,1449.686,,1440.1749799999998,1369.588045
2017-02-24,沪股通,16.528,13.4291,1452.7849,,1445.6428,1377.747615
2017-02-27,沪股通,19.986,19.5136,1453.2573000000002,,1448.8305400000002,1385.602985
2017-02-28,沪股通,14.2131,15.1537,1452.3167,,1450.7940600000002,1393.07321
2017-03-01,沪股通,15.682,12.2039,1455.7948,,1452.7679400000002,1400.761495
2017-03-02,沪股通,18.2634,19.714,1454.3442000000002,,1453.6995800000002,1408.17174
2017-03-03,沪股通,17.0468,20.4987,1450.8923000000002,,1453.3210600000002,1415.096065
2017-03-06,沪股通,14.0198,17.516099999999998,1447.396,,1452.1488000000002,1420.81224
2017-03-07,沪股通,15.9281,20.4777,1442.8464,,1450.2547399999999,1425.80431
2017-03-08,沪股通,16.5944,20.2044,1439.2364000000002,,1446.94306,1430.3720349999999
2017-03-09,沪股通,12.9577,34.2708,1417.9233,,1439.65888,1433.0564450000002
2017-03-10,沪股通,14.09,30.6648,1401.3485,,1429.75012,1434.399055
2017-03-13,沪股通,17.2383,18.8629,1399.7239000000002,,1420.2157,1435.03777
2017-03-14,沪股通,15.236,24.1838,1390.7760999999998,,1409.8016400000001,1434.81994
2017-03-15,沪股通,16.2333,19.6075,1387.4019,,1399.43474,1433.52888
2017-03-16,沪股通,23.9367,11.8549,1399.4837,,1395.74682,1432.320065
2017-03-17,沪股通,33.4305,23.1857,1409.7285000000002,,1397.4228200000002,1431.5342
2017-03-20,沪股通,28.9977,15.2202,1423.506,,1402.17924,1430.8435700000002
2017-03-21,沪股通,28.8214,21.0114,1431.316,,1410.2872200000002,1430.284415
2017-03-22,沪股通,20.800700000000003,21.2725,1430.8442000000002,,1418.97568,1429.530355
2017-03-23,沪股通,26.8689,19.1096,1438.6035000000002,,1426.79964,1428.97623
2017-03-24,沪股通,30.6624,19.9444,1449.3215,,1434.7182400000002,1428.80306
2017-03-27,沪股通,24.7157,26.2643,1447.7729000000002,,1439.5716200000002,1428.52884
2017-03-28,沪股通,25.0137,18.9732,1453.8134,,1444.0711000000001,1428.603675
2017-03-29,沪股通,21.1157,19.3356,1455.5935,,1449.02096,1428.5936100000001
2017-03-30,沪股通,28.7824,18.2478,1466.1281,,1454.52588,1429.182805
2017-03-31,沪股通,19.3291,21.3183,1464.1389,,1457.48936,1429.845135
2017-04-05,沪股通,38.6446,34.3043,1468.4792000000002,,1461.63062,1430.8992950000002
2017-04-06,沪股通,25.4404,26.7295,1467.1901,,1464.3059600000001,1432.1164800000001
2017-04-07,沪股通,22.4557,23.335,1466.3108,,1466.44942,1433.4702000000002
2017-04-10,沪股通,21.9121,22.1157,1466.1072,,1466.44524,1435.879395
2017-04-11,沪股通,24.1461,31.3327,1458.9206,,1465.40158,1438.758
2017-04-12,沪股通,24.0408,29.2237,1453.7377,,1462.4532800000002,1441.45869
2017-04-18,沪股通,30.949,36.7434,1447.9433,,1458.60392,1444.31705
2017-04-19,沪股通,28.2159,24.9963,1451.1629,,1455.57434,1447.5051
2017-04-20,沪股通,30.565,22.1201,1459.6078,,1454.2744599999999,1450.511305
2017-04-21,沪股通,22.3887,22.1129,1459.8836,,1454.46706,1453.01906
2017-04-24,沪股通,22.8888,23.0647,1459.7077,,1455.66106,1454.829145
2017-04-25,沪股通,26.9691,20.0617,1466.6151,,1459.3954199999998,1456.5941
2017-04-26,沪股通,26.4816,23.7477,1469.349,,1463.03264,1458.51934
2017-04-27,沪股通,27.467,27.7692,1469.0467999999998,,1464.9204399999999,1460.041505
2017-04-28,沪股通,28.6718,21.1415,1476.5771,,1468.25914,1461.404285
2017-05-04,沪股通,29.7835,35.4883,1470.8723,,1470.49206,1462.5592550000001
2017-05-05,沪股通,21.8662,29.9662,1462.7723,,1469.7235,1463.0071999999998
2017-05-08,沪股通,20.2921,26.2865,1456.7779,,1467.20928,1463.0664199999999
2017-05-09,沪股通,23.9074,13.1872,1467.4981,,1466.89954,1463.13492
2017-05-10,沪股通,25.304,14.4303,1478.3718,,1467.25848,1463.846565
2017-05-11,沪股通,32.236,18.9684,1491.6394,,1471.4119,1465.004575
2017-05-12,沪股通,20.7006,25.2873,1487.0527,,1476.26798,1465.997705
2017-05-15,沪股通,28.1933,19.8532,1495.3928,,1483.9909599999999,1467.451805
2017-05-16,沪股通,32.6694,16.864,1511.1982,,1492.7309799999998,1469.706355
2017-05-17,沪股通,21.653,16.0561,1516.7951,,1500.41564,1472.60008
2017-05-18,沪股通,17.9022,16.573,1518.1243,,1505.71262,1475.81941
2017-05-19,沪股通,17.6327,14.4812,1521.2758,,1512.5572399999999,1479.486035
2017-05-22,沪股通,18.2195,17.8604,1521.6349,,1517.80566,1483.009635
2017-05-23,沪股通,28.4499,31.9343,1518.1505,,1519.1961199999998,1485.93677
2017-05-24,沪股通,22.4992,19.8055,1520.8442000000002,,1520.00594,1488.9848
2017-05-25,沪股通,32.34,22.660300000000003,1530.5239,,1522.48586,1492.5256100000001
2017-05-26,沪股通,23.6777,27.053600000000003,1527.148,,1523.6603,1495.552255
2017-05-31,沪股通,22.6576,36.5118,1513.2938,,1521.99208,1497.749495
2017-06-01,沪股通,22.7271,42.0812,1493.9397,,1517.14992,1498.99414
